time_ms,label,ax,ay,az,gx,gy,gz
1296,2,-5432,13792,1684,-1289,333,-2906
1306,2,-5520,13540,1860,-1257,154,-2785
1316,2,-5988,13196,1856,-1235,-97,-2816
1326,2,-6200,12980,1400,-1104,-474,-2751
1336,2,-6304,12892,1392,-1002,-778,-2720
1346,2,-6340,12804,1304,-882,-1073,-2629
1356,2,-6036,12812,1324,-834,-1375,-2522
1366,2,-5800,12864,1616,-767,-1615,-2358
1376,2,-5960,13056,1636,-760,-1959,-2279
1386,2,-5976,12780,1996,-775,-2124,-2209
1396,2,-5180,12600,2068,-951,-2400,-1898
1406,2,-4868,12440,1960,-915,-2391,-1556
1416,2,-4420,12348,1892,-840,-2352,-1329
1426,2,-3864,12300,1636,-873,-2103,-927
1436,2,-3708,12584,1920,-802,-1525,-554
1446,2,-3788,12872,2144,-738,-1055,-382
1456,2,-4216,13176,2464,-725,-542,-146
1466,2,-4552,13220,2848,-665,27,40
1476,2,-5000,13108,2932,-597,521,203
1486,2,-5764,13288,2812,-533,852,243
1496,2,-6536,13428,2616,-449,865,198
1506,2,-6876,13468,2424,-395,716,248
1516,2,-7080,13656,2460,-325,481,340
1526,2,-7284,13632,2108,-311,103,343
1536,2,-7196,13676,2420,-334,-301,361
1546,2,-6844,13612,2372,-375,-629,379
1556,2,-6620,13428,2452,-384,-857,338
1566,2,-6588,13368,2524,-413,-946,264
1576,2,-6600,13364,2556,-406,-995,237
1586,2,-6768,13276,2580,-378,-997,221
1596,2,-6840,13404,2748,-362,-1022,173
1606,2,-6856,13488,2692,-323,-1039,143
1616,2,-6800,13412,2904,-328,-1044,147
1626,2,-6888,13524,2796,-284,-1015,140
1636,2,-5996,13260,2944,-194,-724,459
1646,2,-6448,13704,2772,-154,-381,490
1656,2,-6576,13784,2860,-126,-329,269
1666,2,-6572,13648,2892,-195,-342,129
1676,2,-6660,13604,2940,-185,-243,81
1686,2,-6600,13476,2820,-161,-144,70
1696,2,-6660,13436,2992,-173,-38,56
1706,2,-6780,13428,2820,-159,-1,-11
1716,2,-6728,13472,2948,-167,38,-39
1726,2,-6692,13436,2980,-174,-9,-92
1736,2,-6876,13344,2992,-211,-83,-153
1746,2,-6920,13228,3224,-206,-131,-167
1756,2,-6980,13064,3168,-162,-202,-160
1766,2,-7132,13320,3152,-158,-292,-129
1776,2,-7056,13292,3268,-132,-378,-102
1786,2,-6856,13232,3224,-123,-489,-96
1796,2,-6872,13280,3320,-129,-576,-78
1806,2,-6820,13276,3168,-173,-730,-121
1816,2,-6648,13148,3148,-214,-818,-136
1826,2,-6592,13196,3304,-231,-805,-140
1836,2,-6544,13132,3112,-232,-753,-153
1846,2,-6536,13176,3196,-233,-733,-146
1856,2,-6432,13040,3084,-239,-701,-147
1866,2,-6304,13028,2840,-251,-696,-150
1876,2,-6048,13056,2424,-211,-662,-119
1886,2,-5856,13828,2484,-133,-551,-78
1896,2,-5732,14432,2460,-66,-520,-24
1906,2,-5488,14496,2188,-42,-590,51
1916,2,-5188,14396,1872,20,-677,80
1926,2,-4796,13940,2044,144,-730,94
1936,2,-4412,13680,1492,267,-716,200
1946,2,-4164,13668,1276,435,-756,282
1956,2,-3752,13548,708,634,-799,496
1966,2,-3708,13492,428,965,-818,781
1976,2,-3888,13316,284,1307,-1159,1111
1986,2,-4084,13216,628,1670,-1675,1382
1996,2,-4380,13200,356,1974,-2456,1651
2006,2,-4056,13368,1300,2299,-3050,1903
2016,2,-3404,13360,996,2544,-3518,2169
2026,2,-3136,13632,1264,2850,-3813,2412
2036,2,-2828,13856,1560,3040,-3845,2631
2046,2,-2112,13712,928,3365,-3659,2868
2056,2,-1436,14492,1684,3473,-2948,3045
2066,2,-888,14968,2548,3551,-1472,3260
2076,2,-1808,15124,2460,3817,-993,3788
2086,2,-3552,15084,1324,4298,-1393,3659
2096,2,-5096,15708,276,4127,-2743,3448
2106,2,-5116,15552,-328,3968,-3963,3123
2116,2,-4004,16324,988,3869,-4467,3288
2126,2,-2088,16292,1644,3639,-3885,3664
2136,2,-1324,16796,1896,3842,-3323,4026
2146,2,-1660,17084,1432,3941,-2751,3662
2156,2,-1928,17064,1264,3754,-2340,3277
2166,2,-1884,16696,1812,3721,-1972,2955
2176,2,-1800,16684,1828,3739,-1403,2773
2186,2,-2552,17000,2088,3775,-784,2649
2196,2,-3280,17512,2016,3729,-284,2582
2206,2,-3688,17624,1588,3582,-26,2543
2216,2,-4036,17536,1528,3386,81,2578
2226,2,-4076,17344,1316,3213,204,2570
2236,2,-3884,17100,1264,3049,400,2502
2246,2,-3892,16608,1472,2916,600,2384
2256,2,-4136,16184,1696,2831,774,2298
2266,2,-4648,15904,1656,2734,868,2233
2276,2,-5028,15836,1744,2624,747,2155
2286,2,-5568,15784,2008,2516,508,2136
2296,2,-6108,15788,1944,2403,80,2116
2306,2,-6360,15740,2104,2219,-525,2048
2316,2,-6480,15532,2424,2033,-1205,1967
2326,2,-6132,15204,2520,1875,-1701,1886
2336,2,-5956,15080,2528,1765,-2070,1719
2346,2,-5604,15196,2576,1623,-2446,1524
2356,2,-5356,15280,2572,1503,-2269,1211
2366,2,-5144,15124,2764,1461,-1761,890
2376,2,-5408,15340,2876,1257,-1550,505
2386,2,-5720,15216,2788,1017,-1308,192
2396,2,-5464,14880,2696,729,-1052,63
2406,2,-5112,14512,2528,465,-702,-28
2416,2,-5020,14264,2316,279,-193,-157
2426,2,-4996,14064,2148,172,270,-283
2436,2,-4940,14212,2012,124,811,-343
2446,2,-4940,14476,2244,18,1299,-405
2456,2,-5036,15004,2112,-146,1706,-583
2466,2,-5072,15236,1752,-310,1962,-866
2476,2,-5336,15444,1508,-529,2077,-1193
2486,2,-5576,15752,1832,-836,2114,-1572
2496,2,-5632,16064,2464,-1261,2050,-2056
2506,2,-5140,16104,2248,-1700,2001,-2573
2516,2,-4040,15448,2332,-2012,2191,-2681
2526,2,-2896,15796,2520,-2207,2954,-2543
2536,2,-2328,16064,2708,-2430,3622,-2622
2546,2,-2072,16308,2756,-2602,4110,-2744
2556,2,-2600,16492,2644,-2815,4935,-2854
2566,2,-3732,16860,2648,-2971,5449,-2987
2576,2,-5056,16608,2292,-3062,5530,-3227
2586,2,-6072,16872,2228,-3304,5261,-3471
2596,2,-6444,17088,2144,-3449,4960,-3632
2606,2,-6684,17468,2276,-3521,4888,-3784
2616,2,-7000,17728,1944,-3568,4765,-4138
2626,2,-6976,17832,1940,-3576,4505,-4600
2636,2,-6924,17684,1816,-3577,4267,-4981
2646,2,-6968,17604,1792,-3562,3978,-5261
2656,2,-6948,17508,2092,-3591,3657,-5498
2666,2,-7136,17416,1940,-3680,3312,-5715
2676,2,-6780,17280,1852,-3822,2987,-5879
2686,2,-6252,17208,1412,-3870,3067,-5964
2696,2,-6672,17316,1500,-3867,3130,-6070
2706,2,-7240,16560,668,-3787,3083,-5823
2716,2,-8336,16512,896,-3614,2856,-6193
2726,2,-7144,16516,1336,-3938,2238,-6062
2736,2,-5892,16980,2164,-3734,2244,-5632
2746,2,-6700,16580,864,-3387,2776,-5711
2756,2,-7508,16188,196,-3319,2241,-5764
2766,2,-8424,21900,736,-3246,1544,-5479
2776,2,-7184,14896,568,-3411,594,-5313
2786,2,-10664,16296,-16,-3667,-2490,-5072
2796,2,-11864,15116,2216,-3471,-4639,-5134
2806,2,-5380,14340,-36,-3473,-6708,-4102
2816,2,536,14092,-1540,-3433,-7309,-3523
2826,2,4856,12060,-2472,-3114,-5581,-3660
2836,2,4244,11756,-900,-2778,-3724,-3897
2846,2,-1244,13904,944,-2446,-2649,-3655
2856,2,-5004,14704,872,-2289,-2362,-3209
2866,2,-7160,14288,556,-2572,-3449,-3149
2876,2,-7276,14572,116,-2864,-4463,-3263
2886,2,-5512,13904,-80,-2915,-4712,-3038
2896,2,-4904,13860,200,-3013,-4601,-2954
2906,2,-4424,13648,1328,-2880,-4314,-2841
2916,2,-3640,12928,584,-2700,-4089,-2603
2926,2,-3196,12500,-440,-2651,-4128,-2088
2936,2,-240,12408,-2588,-1920,-1530,-1440
2946,2,-2980,11132,1488,-1992,-3000,-1216
2956,2,-2644,11584,780,-1573,-2262,-1164
2966,2,-2700,12028,612,-1356,-2147,-771
2976,2,-2644,12196,1252,-1185,-2233,-205
2986,2,-2752,12168,1188,-857,-1955,273
2996,2,-2840,12156,848,-489,-1684,603
3006,2,-2400,12204,836,-146,-1319,946
3016,2,-2208,12572,600,245,-679,1413
3026,2,-1868,12960,612,691,191,1829
3036,2,-2360,13264,1140,1077,819,2042
3046,2,-2212,12488,1572,1417,874,2215
3056,2,-2652,12844,1544,1845,1766,2264
3066,2,-2860,13832,1368,2035,1958,2540
3076,2,-4696,14468,1224,2051,825,2399
3086,2,-3860,13796,1984,2087,571,2687
3096,2,-3660,14600,1832,2259,602,3097
3106,2,-3704,14356,1784,2421,477,3369
3116,2,-3876,14672,1788,2581,264,3611
3126,2,-3836,15244,2232,2610,188,4017
3136,2,-4212,14540,576,3017,514,3862
3146,2,-4128,15584,2680,2910,234,4150
3156,2,-5180,12764,-3940,3468,411,4263
3166,2,-4052,15440,2484,3382,879,4707
3176,2,-7564,10900,3360,3723,810,4648
3186,2,-5872,15348,2856,3712,329,4555
3196,2,-3712,18132,3240,3684,-89,4754
3206,2,-3824,16284,3632,3707,714,5357
3216,2,-4492,15484,4520,3556,1595,5285
3226,2,-9680,17808,11676,4612,4689,3320
3236,2,-6824,16344,1432,3595,231,4347
3246,2,-6664,16944,1824,3476,-152,4983
3256,2,-4784,16388,2312,3395,-395,6648
3266,2,-5772,16656,2224,3733,685,7447
