time_ms,label,ax,ay,az,gx,gy,gz
586,2,-1964,15988,1552,-173,129,-30
596,2,-2236,15848,1600,-174,-96,-61
606,2,-2204,15860,1472,-240,-331,-107
616,2,-2236,15708,1452,-292,-517,-148
626,2,-2092,15824,1500,-303,-612,-183
636,2,-2000,15636,1396,-306,-581,-226
646,2,-1880,15600,1472,-323,-456,-254
656,2,-2036,15580,1388,-299,-311,-234
666,2,-2184,15416,1440,-305,-209,-246
676,2,-2300,15296,1280,-291,-158,-245
686,2,-2376,15328,1240,-284,-150,-230
696,2,-2600,15304,1256,-275,-221,-219
706,2,-2744,15296,1240,-277,-277,-221
716,2,-2724,15384,1124,-250,-376,-226
726,2,-2636,15488,1132,-255,-428,-213
736,2,-2596,15552,1200,-257,-475,-197
746,2,-2368,15736,1364,-229,-430,-191
756,2,-2132,15608,1188,-221,-346,-162
766,2,-2048,15628,1260,-207,-237,-176
776,2,-1956,15664,1372,-192,-143,-166
786,2,-2116,15688,1272,-148,-97,-172
796,2,-2312,15772,1212,-156,-135,-165
806,2,-2336,15764,1128,-143,-211,-157
816,2,-2292,15548,1340,-144,-284,-119
826,2,-2104,15596,1284,-129,-330,-98
836,2,-1968,15688,1372,-132,-361,-75
846,2,-1872,15596,1248,-129,-387,-75
856,2,-1940,15428,1448,-115,-383,-74
866,2,-1984,15512,1376,-115,-340,-77
876,2,-1936,15516,1340,-106,-294,-85
886,2,-1896,15632,1428,-104,-255,-107
896,2,-2144,15536,1192,-95,-228,-134
906,2,-2172,15472,1204,-76,-260,-148
916,2,-2312,15540,1204,-78,-307,-156
926,2,-2336,15544,1264,-67,-379,-124
936,2,-2312,15640,1396,-82,-407,-120
946,2,-2236,15644,1428,-81,-402,-123
956,2,-2216,15648,1368,-89,-415,-120
966,2,-2124,15700,1376,-102,-411,-103
976,2,-2064,15652,1540,-98,-382,-103
986,2,-2056,15824,1532,-107,-335,-110
996,2,-2064,15780,1556,-113,-306,-117
1006,2,-2068,16020,1440,-131,-294,-100
1016,2,-2024,16068,1668,-141,-298,-118
1026,2,-2072,15924,1384,-156,-295,-119
1036,2,-1940,15792,1452,-177,-307,-140
1046,2,-1964,15644,1304,-197,-342,-171
1056,2,-1992,15652,1272,-237,-328,-193
