time_ms,label,ax,ay,az,gx,gy,gz
3106,2,-7632,15524,1624,2820,-2395,4400
3116,2,-5952,15928,1784,2731,-2566,4141
3126,2,-5572,16028,1920,2713,-2377,3783
3136,2,-5796,15824,1808,2677,-2128,3443
3146,2,-6016,15612,1712,2587,-1796,3109
3156,2,-6120,15896,1840,2547,-1133,2726
3166,2,-6356,16688,2140,2537,-228,2196
3176,2,-6580,17328,2232,2529,635,1604
3186,2,-6808,17776,2268,2427,1299,992
3196,2,-7068,17648,2184,2211,1747,436
3206,2,-7064,17732,2280,1934,1930,-68
3216,2,-6672,17884,2208,1544,2126,-558
3226,2,-6108,17912,2364,1013,2262,-1065
3236,2,-5760,17716,2596,496,2226,-1487
3246,2,-5488,17460,2412,88,2076,-1826
3256,2,-5528,16892,2204,-349,1938,-2184
3266,2,-4928,16468,2216,-816,2088,-2616
