time_ms,label,ax,ay,az,gx,gy,gz
1326,2,-996,13756,388,-630,2115,-714
1336,2,-1448,13668,408,-582,2077,-790
1346,2,-1944,13664,256,-548,1873,-800
1356,2,-2244,13512,276,-475,1603,-753
1366,2,-2296,13420,260,-380,1388,-607
1376,2,-2324,13428,288,-281,1147,-455
1386,2,-2212,13696,580,-198,920,-351
1396,2,-2012,14144,860,-132,700,-300
1406,2,-1816,14568,1048,-41,619,-225
1416,2,-1788,15324,1032,59,582,-133
1426,2,-1700,16048,1136,172,560,-31
1436,2,-1628,16704,1480,262,487,93
1446,2,-1640,16924,1828,366,401,254
1456,2,-1600,17036,2228,524,380,384
1466,2,-1732,17072,2852,692,265,509
1476,2,-1908,17128,3532,849,236,746
1486,2,-2092,17368,4136,988,105,1016
1496,2,-2164,17408,4224,1018,-137,1237
1506,2,-2040,17364,4580,981,-344,1315
1516,2,-1644,17400,4428,948,-521,1323
1526,2,-1288,17316,4284,894,-565,1253
1536,2,-768,17152,3580,880,-466,1089
1546,2,-392,16664,3244,866,-240,884
1556,2,-240,16140,2816,878,-1,674
1566,2,-548,15556,2748,917,92,470
1576,2,-900,14972,2628,914,-8,332
1586,2,-1232,14592,2648,881,-249,286
1596,2,-1384,14148,2500,847,-559,291
1606,2,-1776,13940,2936,767,-930,242
1616,2,-1740,13720,2620,697,-1207,194
1626,2,-1788,13572,2404,662,-1395,144
1636,2,-1668,13380,2592,661,-1444,180
1646,2,-1448,13452,2788,577,-1298,228
1656,2,-1072,13820,2888,408,-1007,230
1666,2,-916,14156,2860,223,-554,153
1676,2,-1028,14380,2772,60,-183,-23
1686,2,-1448,14556,2424,-82,117,-265
1696,2,-1992,14764,2104,-157,364,-410
1706,2,-2756,15120,1700,-188,535,-360
1716,2,-3340,15680,1548,-222,677,-186
1726,2,-3596,16728,1748,-386,713,-194
1736,2,-3484,17288,1820,-513,592,-338
1746,2,-2916,17592,2044,-664,655,-441
1756,2,-1944,17584,2172,-789,1107,-414
1766,2,-1668,18000,2228,-835,1721,-544
1776,2,-2368,18264,2020,-924,1712,-1273
1786,2,-2340,18084,2180,-991,1672,-1533
1796,2,-2272,17788,2036,-1058,1943,-1478
1806,2,-2224,17484,2032,-1028,2125,-1501
1816,2,-2488,17440,2228,-1055,2024,-1719
1826,2,-2024,16884,1640,-1080,1662,-1786
1836,2,-1800,16848,1408,-1115,1369,-1695
1846,2,-1616,16820,1532,-1310,848,-1865
1856,2,-1092,16772,1620,-1450,268,-2127
1866,2,-716,16532,1444,-1543,-86,-2216
1876,2,-144,16468,1448,-1639,-79,-2075
1886,2,196,16480,1448,-1592,243,-1910
1896,2,196,16012,1172,-1705,284,-1987
1906,2,-16,15600,1000,-1767,416,-1995
1916,2,-176,15240,848,-1750,571,-2076
1926,2,-500,14804,588,-1726,596,-2169
1936,2,-768,14472,568,-1671,652,-2235
1946,2,-852,14180,296,-1580,698,-2218
1956,2,-1020,13972,-168,-1527,703,-2175
1966,2,-1064,13968,0,-1446,644,-2161
1976,2,-1104,14156,-432,-1372,577,-2117
1986,2,-1124,14052,-500,-1319,548,-2047
1996,2,-1072,14248,-492,-1232,551,-1938
2006,2,-1012,14196,-980,-1141,516,-1817
2016,2,-964,14264,-896,-1048,502,-1679
2026,2,-1060,14396,-720,-935,492,-1483
2036,2,-904,14676,-816,-830,465,-1163
2046,2,-1296,15284,-768,-803,237,-1092
2056,2,-1048,15244,-356,-699,-84,-1000
2066,2,-752,15712,-228,-496,198,-420
2076,2,-452,15844,84,-331,661,79
2086,2,-444,15960,676,-127,1185,472
2096,2,-848,16432,908,89,1728,643
2106,2,-1280,16700,1292,218,1980,735
2116,2,-1404,16868,1672,261,2256,824
2126,2,-1704,16836,1464,339,2309,897
2136,2,-1556,16716,1612,403,2177,1045
2146,2,-1540,16572,2032,452,2184,1249
2156,2,-1612,16416,1748,584,2203,1354
2166,2,-1672,16232,1860,692,2130,1439
2176,2,-1840,15948,1796,797,1992,1457
2186,2,-1864,15376,2112,868,1830,1491
2196,2,-1964,14812,2184,965,1564,1513
2206,2,-2232,14268,2388,991,1296,1577
2216,2,-2272,13864,2512,1056,1076,1657
2226,2,-2744,13560,2796,1159,748,1568
2236,2,-3092,13388,2656,1137,332,1549
2246,2,-3128,13140,2644,1163,-83,1610
2256,2,-3500,13024,2340,1201,-528,1722
2266,2,-3892,12876,2492,1209,-1067,1863
2276,2,-4188,12860,2556,1221,-1727,2006
2286,2,-4508,12776,2948,1225,-2465,2144
2296,2,-4960,13068,3228,1227,-3216,2340
2306,2,-5084,13460,3160,1168,-3936,2523
2316,2,-5184,14060,3088,1097,-4481,2708
2326,2,-4844,15044,3172,1039,-4853,2828
2336,2,-4744,16028,3140,950,-5101,2839
2346,2,-4112,16604,2696,902,-5073,2816
2356,2,-3704,17180,2688,863,-4980,2674
2366,2,-3372,17500,2584,797,-4892,2359
2376,2,-2712,17540,2580,761,-4663,1980
2386,2,-1616,17428,2616,886,-3950,2111
2396,2,-1584,18544,2788,941,-2945,1914
2406,2,-1456,18848,2912,823,-2446,1347
2416,2,-1404,18824,2844,768,-2080,961
2426,2,-1532,18848,2836,647,-1683,479
2436,2,-1276,18504,2752,529,-1219,101
2446,2,-1196,18092,2828,442,-689,-149
2456,2,-1040,17924,2720,314,-83,-434
2466,2,-1040,17324,2800,218,465,-717
2476,2,-1072,16940,2784,92,1026,-1002
2486,2,-1264,16544,2488,-5,1487,-1313
2496,2,-1592,16184,2464,-106,1753,-1630
2506,2,-1828,15780,2296,-241,1846,-1947
2516,2,-2048,15272,2008,-355,1703,-2128
2526,2,-2180,14924,1948,-464,1324,-2155
2536,2,-2112,14600,2100,-635,779,-1997
2546,2,-1108,14460,2456,-908,491,-1578
2556,2,-248,14400,2728,-1255,455,-1571
2566,2,268,14484,2548,-1490,510,-1630
2576,2,484,14548,2172,-1628,830,-1665
2586,2,196,14636,1796,-1673,1256,-1669
2596,2,-616,14668,1716,-1667,1624,-1620
2606,2,-1096,14948,1360,-1632,1883,-1564
2616,2,-1644,15252,1304,-1647,1950,-1612
2626,2,-2080,15584,1064,-1635,1860,-1671
2636,2,-2408,15884,864,-1668,1657,-1729
2646,2,-2668,16288,876,-1699,1360,-1816
2656,2,-2852,16796,812,-1786,1052,-1924
2666,2,-2924,17252,640,-1862,711,-2125
2676,2,-2640,17580,712,-1896,438,-2378
2686,2,-2552,17904,472,-1905,376,-2605
2696,2,-2280,18008,256,-1812,431,-2782
2706,2,-2080,18168,420,-1712,554,-2852
2716,2,-1800,17916,280,-1494,828,-2769
2726,2,-1796,17708,224,-1546,752,-2820
2736,2,-1352,17392,712,-1521,898,-2699
2746,2,-828,17096,800,-1339,1373,-2555
2756,2,-628,16688,956,-1237,1819,-2554
2766,2,-688,16064,632,-1163,2215,-2563
2776,2,-740,15280,1020,-972,2617,-2522
2786,2,-940,14668,740,-800,2835,-2499
2796,2,-1404,14084,556,-637,2926,-2505
2806,2,-2056,13644,724,-469,2734,-2527
2816,2,-2560,12896,480,-336,2212,-2425
2826,2,-2732,12604,480,-271,1509,-2271
2836,2,-2984,12236,852,-275,755,-2052
2846,2,-2944,12068,884,-270,-140,-1803
2856,2,-2388,11872,708,-300,-988,-1478
2866,2,-1192,11796,884,-327,-1311,-1071
2876,2,-872,12420,1096,-423,-1293,-1090
2886,2,336,12624,1120,-396,-1001,-852
2896,2,400,12884,1392,-256,-155,-494
2906,2,92,12832,1140,-158,712,-275
2916,2,-824,13516,1064,-31,1301,-49
2926,2,-1652,14268,556,78,1572,163
2936,2,-2480,14828,312,133,1532,419
2946,2,-3408,15424,436,188,1221,584
2956,2,-3340,15932,160,288,874,917
2966,2,-3200,16236,540,452,731,1554
2976,2,-3404,16648,604,681,678,2029
2986,2,-3332,16936,868,925,365,2333
2996,2,-3680,17216,1136,1173,81,2771
3006,2,-3808,17212,1696,1359,-186,3197
3016,2,-3924,17008,1928,1549,-611,3455
3026,2,-3836,16432,2492,1619,-960,3826
3036,2,-3680,16120,2612,1852,-1075,4243
3046,2,-3996,16132,2636,1985,-1419,4153
3056,2,-4036,15960,2628,1897,-2133,3959
3066,2,-4036,15744,2536,1822,-2682,3895
3076,2,-4020,15688,2312,1778,-3104,3726
3086,2,-3868,15472,2380,1609,-3554,3575
3096,2,-3764,15328,2616,1458,-3886,3383
3106,2,-3140,15024,2468,1367,-4050,3192
3116,2,-2732,14960,2112,1273,-4052,2981
3126,2,-2396,14776,2176,1210,-3951,2768
3136,2,-2300,15040,2016,1113,-3708,2422
3146,2,-2224,14864,1892,990,-3492,2036
3156,2,-2312,14972,2060,846,-3193,1828
3166,2,-2408,15332,2340,704,-2826,1631
3176,2,-2652,15580,2228,534,-2462,1371
3186,2,-2772,15960,2620,340,-2151,1181
3196,2,-2900,16384,2440,202,-1817,988
3206,2,-3016,16736,2524,23,-1489,781
3216,2,-3068,16828,2812,-148,-1246,557
3226,2,-2912,16988,2744,-242,-949,394
3236,2,-2752,17068,2696,-307,-695,172
3246,2,-2636,17344,2892,-380,-417,-20
3256,2,-2512,17964,2976,-506,-138,-263
3266,2,-2024,18220,2824,-642,236,-476
