time_ms,label,ax,ay,az,gx,gy,gz
1166,2,-7968,16192,1756,4946,-4371,7009
1176,2,-7916,17184,1200,4335,-6623,6800
1186,2,-6708,17180,644,3749,-8412,6509
1196,2,-4572,16820,1368,3116,-8925,6194
1206,2,-2140,15952,1464,3079,-8497,6203
1216,2,-1340,16000,1204,3308,-7703,5864
1226,2,-2196,16636,1016,3457,-6871,5383
1236,2,-3284,16892,1388,3431,-6365,5156
1246,2,-4308,16752,1896,3347,-6100,5109
1256,2,-4528,16680,2308,3283,-5774,4926
1266,2,-4704,17100,2780,3174,-5450,4619
1276,2,-4816,17464,3360,3032,-5154,4328
1286,2,-5032,17632,4004,2836,-4955,3944
1296,2,-4908,17696,4516,2596,-4720,3542
1306,2,-4872,17328,4936,2431,-4374,3228
1316,2,-4856,17308,5568,2273,-3928,2961
1326,2,-4936,17336,5608,2058,-3422,2639
1336,2,-5000,17324,5524,1751,-3062,2243
1346,2,-5164,17492,5464,1357,-2813,1814
1356,2,-5472,17756,5448,915,-2754,1431
1366,2,-5404,17832,4988,376,-2334,1131
1376,2,-4836,17760,4476,134,-1669,1000
1386,2,-4308,17516,4132,-247,-1154,848
1396,2,-3908,17116,3576,-582,-454,796
1406,2,-3492,16556,3244,-721,346,738
1416,2,-3208,16492,3668,-954,1253,510
1426,2,-2836,16556,3180,-1310,1866,-176
1436,2,-2268,16196,2908,-1607,2324,-862
1446,2,-2108,16132,2068,-1752,2843,-1375
1456,2,-2044,15908,1820,-1815,3396,-1616
1466,2,-2596,16060,1548,-1824,3994,-1611
1476,2,-2980,16736,2000,-1938,4506,-1747
1486,2,-3400,17104,2100,-2123,4708,-2068
1496,2,-3640,17424,2860,-2339,4775,-2450
1506,2,-3804,17820,2964,-2611,4881,-2788
1516,2,-3736,17960,3020,-2841,4957,-3094
1526,2,-3724,17976,2592,-2912,5119,-3311
1536,2,-3704,17712,2628,-2871,5463,-3487
1546,2,-3808,17496,2276,-2741,5528,-3658
1556,2,-4040,17096,1888,-2639,5446,-3940
1566,2,-4228,17140,2056,-2591,5343,-4308
1576,2,-4432,17196,2472,-2608,5172,-4654
1586,2,-4652,16740,2788,-2662,4986,-4953
1596,2,-4532,16448,2936,-2757,4832,-5191
1606,2,-4812,15976,2460,-2823,4652,-5479
1616,2,-5244,15636,1944,-2787,4383,-5849
1626,2,-5912,15348,1428,-2669,3961,-6116
1636,2,-6536,15232,940,-2485,3375,-6324
1646,2,-6912,15440,1084,-2324,2715,-6511
1656,2,-6964,15536,1144,-2299,2003,-6683
1666,2,-4500,15332,1124,-1915,2481,-5260
1676,2,-8196,15468,1324,-2018,1475,-7069
1686,2,-8264,16204,840,-2572,-1042,-8344
1696,2,-5816,15732,1140,-2824,-1902,-7086
1706,2,-3164,14196,2192,-2014,-336,-5547
1716,2,-3484,15184,496,-2038,-218,-5908
1726,2,-3276,15720,332,-2231,-582,-5771
1736,2,-3252,15856,792,-2116,57,-5420
1746,2,-3932,15016,592,-2016,-98,-5384
1756,2,-6196,15576,240,-2080,-1705,-5787
1766,2,-6856,15304,504,-2162,-2604,-5705
1776,2,-5616,14764,236,-2182,-3376,-4933
1786,2,-5236,14416,440,-2089,-4675,-4213
1796,2,-4668,14208,-668,-2086,-5996,-3668
1806,2,-3840,13700,-1116,-2244,-6696,-3406
1816,2,-1432,12984,516,-2379,-6907,-2461
1826,2,912,12116,-200,-1966,-5916,-1670
1836,2,164,12020,-8,-1779,-5538,-1474
1846,2,-868,14080,232,-1431,-4788,-1256
1856,2,-3008,13340,64,-1325,-4945,-1039
1866,2,-3420,13012,-80,-1233,-4916,-768
1876,2,-2420,12164,-112,-1185,-4560,-226
1886,2,-1628,12264,284,-1038,-4003,286
1896,2,-1848,12512,192,-765,-3149,663
1906,2,-2376,12648,452,-486,-2442,783
1916,2,-2984,12544,364,-262,-2129,531
1926,2,-2104,12268,656,98,-1411,777
1936,2,-1792,12452,824,434,-230,1366
1946,2,-2312,12444,1096,686,543,1607
1956,2,-2680,12784,1168,935,814,1551
1966,2,-2776,12840,1020,1052,702,1651
1976,2,-2220,12840,608,1217,892,1972
1986,2,-1764,12892,300,1429,1257,2280
1996,2,-1588,13688,216,1614,1571,2426
2006,2,-2148,14368,760,1464,1559,2468
2016,2,-2796,14384,1688,1386,1596,2521
2026,2,-2660,13772,1840,1668,1759,2843
2036,2,-2776,14348,1892,1857,1727,3251
2046,2,-2852,14708,552,2157,1652,3544
2056,2,-2988,15380,1428,2310,1477,3688
2066,2,-2552,15376,312,2400,1735,3899
2076,2,-1716,15060,848,2652,1765,4362
2086,2,-1152,15988,1764,2799,2975,4514
2096,2,-1268,16796,3280,3014,4773,4533
2106,2,-1944,16848,2008,3245,5863,4521
2116,2,-3184,16848,1580,3377,6464,4448
2126,2,-4504,17024,1888,3264,6181,4308
2136,2,-5988,17064,1964,3204,5158,4574
2146,2,-7268,16056,1196,3353,3149,4800
2156,2,-6836,15252,-224,3424,659,5643
2166,2,-6716,15424,-396,3376,-1390,5900
2176,2,-5124,15672,844,3062,-2657,6308
2186,2,-3364,16324,2072,3160,-2602,6485
2196,2,-2472,16812,1540,3387,-2563,6121
2206,2,-2936,17068,1256,3456,-2927,5631
2216,2,-3648,16680,932,3522,-3383,5547
2226,2,-4044,16200,756,3628,-3975,5690
2236,2,-4152,16388,1160,3782,-4516,5880
2246,2,-4432,16980,1756,3864,-5090,5882
2256,2,-4784,17324,2336,3895,-5743,5796
2266,2,-5284,17580,3016,3874,-6384,5614
2276,2,-5280,17420,4088,3789,-6727,5354
2286,2,-5528,17716,4620,3556,-7174,5011
2296,2,-4776,17748,4568,3134,-7308,4489
2306,2,-3744,17796,4456,2697,-7113,3798
2316,2,-3120,17700,4436,2325,-6812,3124
2326,2,-2800,17360,4116,2077,-6338,2684
2336,2,-2620,16864,3468,1847,-5642,2426
2346,2,-2216,16532,3216,1593,-5056,2252
2356,2,-1936,16252,2596,1303,-4419,1945
2366,2,-1452,15636,2076,1166,-3291,1388
2376,2,-1032,15348,1848,1022,-2253,985
2386,2,-952,15384,1668,896,-1271,625
2396,2,-1340,15068,1108,808,-154,307
2406,2,-1520,15064,1180,673,754,58
2416,2,-1880,15128,904,455,1494,-178
2426,2,-2280,15424,1392,220,2047,-350
2436,2,-2404,15560,1492,-70,2433,-466
2446,2,-2536,15644,1488,-364,2814,-607
2456,2,-2580,15692,1588,-587,3129,-763
2466,2,-2592,15860,1416,-761,3466,-802
2476,2,-2780,16132,1316,-907,3813,-851
2486,2,-2916,16360,1012,-988,4016,-956
2496,2,-3324,16784,1036,-1040,4045,-1084
2506,2,-3440,17376,1672,-1129,4110,-1270
2516,2,-3220,17780,1816,-1273,4173,-1609
2526,2,-2768,18296,1992,-1372,4237,-2102
2536,2,-2644,18292,2188,-1476,4419,-2661
2546,2,-2328,18104,2040,-1604,4570,-3172
2556,2,-1992,17756,2216,-1674,4957,-3561
2566,2,-2076,17284,1624,-1666,5285,-3870
2576,2,-2304,17000,1304,-1710,5486,-4184
2586,2,-3216,16616,1048,-1730,5712,-4455
2596,2,-3868,16104,816,-1756,5745,-4656
2606,2,-3956,15844,1164,-1686,5902,-4445
2616,2,-5204,16024,1276,-1785,5872,-4946
2626,2,-5880,16040,788,-2021,4971,-5568
2636,2,-5812,16296,616,-2324,4159,-5867
2646,2,-5484,16052,292,-2463,3537,-5983
2656,2,-5056,15896,60,-2513,3010,-6029
2666,2,-5076,16068,164,-2535,2660,-6039
2676,2,-4920,16572,-176,-2552,2467,-5909
2686,2,-4644,17480,-296,-2540,2476,-5687
2696,2,-4568,18028,160,-2553,2488,-5531
2706,2,-4696,18168,280,-2636,2467,-5581
2716,2,-4708,18404,284,-2680,2506,-5800
2726,2,-4656,17992,136,-2601,2596,-6043
2736,2,-4988,17608,-152,-2401,2539,-6310
2746,2,-4112,16836,212,-2121,2676,-5868
2756,2,-3472,17072,484,-1796,3541,-4982
2766,2,-7428,16992,320,-1845,2395,-6783
2776,2,-6480,17284,416,-2114,727,-6818
2786,2,-5024,16608,1500,-2012,868,-5833
2796,2,-4936,16116,1736,-2076,739,-5891
2806,2,-4072,16548,2888,-2270,249,-6052
2816,2,-3540,16008,508,-1993,920,-5679
2826,2,-4152,16036,544,-2045,1056,-5462
2836,2,-5748,15996,416,-2255,277,-5684
2846,2,-7420,15980,-1040,-2006,-843,-5973
2856,2,-9592,15748,-992,-1892,-2217,-6034
2866,2,-8864,14620,-448,-1732,-3815,-5761
2876,2,-3848,12684,-1792,-1783,-4890,-4925
2886,2,-2148,12560,1120,-2085,-4815,-3741
2896,2,-3800,13452,188,-1925,-5275,-3890
2906,2,-5348,13208,412,-1666,-5783,-3958
2916,2,-3872,12656,356,-1641,-6049,-3463
2926,2,-2088,11928,-528,-1616,-5995,-2796
2936,2,-1508,11952,-228,-1549,-5410,-2553
2946,2,-1792,12140,124,-1249,-4500,-2113
2956,2,-2908,12500,456,-1014,-3723,-1625
2966,2,-4068,12564,440,-888,-3406,-1223
2976,2,-5112,12344,332,-830,-3286,-1028
2986,2,-4612,12408,732,-939,-3087,-747
2996,2,-3780,12664,844,-1011,-2335,-187
3006,2,-3604,12524,1108,-919,-1579,178
3016,2,-4384,12412,792,-749,-1071,78
3026,2,-4192,12232,568,-574,-636,221
3036,2,-3660,12452,312,-408,138,818
3046,2,-3348,12528,164,-252,878,1301
3056,2,-3344,12952,284,-125,1233,1545
3066,2,-3832,13224,-140,-137,1201,1736
3076,2,-4336,13392,-76,-163,943,2001
3086,2,-4448,13268,-116,-157,469,2300
3096,2,-4032,12944,44,-89,104,2687
3106,2,-3612,12980,84,134,-102,3079
3116,2,-3220,13228,-24,422,-196,3479
3126,2,-2716,13384,-8,795,50,3883
3136,2,-2748,14084,780,1135,299,4314
3146,2,-3208,14436,1140,1317,308,4758
3156,2,-3048,14412,2228,1785,602,5146
3166,2,-3404,14964,372,1962,404,5552
3176,2,-3416,15156,1172,2174,401,5862
3186,2,-2960,15172,1920,2374,702,6040
3196,2,-2000,15008,356,2647,951,6186
3206,2,-1900,15708,2056,2458,2204,5929
3216,2,-3060,15768,2772,2679,3366,5748
3226,2,-5696,16048,1944,2781,2942,5383
3236,2,-6696,15288,892,2661,1016,5357
3246,2,-6440,14696,560,2624,-781,6279
3256,2,-5904,14232,272,2779,-2041,6893
3266,2,-5084,14516,400,2878,-3217,7771
