time_ms,label,ax,ay,az,gx,gy,gz
2746,2,-2364,16704,1764,36,-375,128
2756,2,-2516,16512,1956,-23,-785,-189
2766,2,-2460,16048,2168,-48,-991,-284
2776,2,-2444,16112,2316,27,-1146,-334
2786,2,-2348,16060,2232,28,-1394,-416
2796,2,-2068,15924,2128,-44,-1561,-434
2806,2,-1920,15644,2392,-85,-1650,-478
2816,2,-1740,15604,2304,-118,-1674,-553
2826,2,-1608,15612,2176,-209,-1676,-643
2836,2,-1240,15636,1608,-293,-1652,-670
2846,2,-896,15492,1584,-352,-1498,-671
2856,2,-836,15516,1388,-418,-1363,-876
2866,2,-792,15412,1408,-491,-1366,-1138
2876,2,-580,15232,1156,-538,-1279,-1214
2886,2,-612,14936,1348,-552,-1118,-1245
2896,2,-748,14760,1388,-515,-1056,-1367
2906,2,-900,14912,1484,-457,-1021,-1509
2916,2,-824,15260,1576,-454,-1041,-1559
2926,2,-772,15636,1868,-451,-1126,-1508
2936,2,-964,15940,2180,-528,-1044,-1537
2946,2,-632,16304,2460,-516,-870,-1545
2956,2,-548,16420,2428,-543,-660,-1698
2966,2,-460,16340,2220,-581,-404,-1734
2976,2,-508,16136,2424,-597,-121,-1768
2986,2,-256,15992,2392,-496,93,-1680
2996,2,-416,16244,2328,-391,395,-1614
3006,2,-760,16768,2404,-366,549,-1712
3016,2,-1296,17028,2660,-409,311,-1939
3026,2,-1452,17008,2848,-425,21,-1978
3036,2,-1540,17080,3052,-459,-141,-1916
3046,2,-1984,17532,3172,-520,-386,-1858
3056,2,-2232,17868,3304,-579,-615,-1916
3066,2,-2292,17664,3308,-607,-763,-2123
3076,2,-2052,17812,4272,-603,-873,-2380
3086,2,-1756,17320,3460,-376,-548,-2318
3096,2,-2196,16956,3148,-293,-779,-3019
3106,2,-2352,17104,3184,-242,-1307,-3371
3116,2,-2704,17680,3168,-313,-1519,-3551
3126,2,-3060,17832,3056,-391,-1747,-3632
3136,2,-3412,17816,2964,-495,-2111,-3919
3146,2,-3672,17820,2924,-587,-2551,-4301
3156,2,-3972,17856,2980,-709,-2935,-4601
