time_ms,label,ax,ay,az,gx,gy,gz
1286,2,-820,15768,1620,296,-93,53
1296,2,-848,15664,1728,348,-189,92
1306,2,-840,15640,1860,375,-303,85
1316,2,-580,15596,1752,373,-388,84
1326,2,-548,15544,1956,388,-419,75
1336,2,-444,15632,2000,371,-379,56
1346,2,-584,15592,2032,365,-369,17
1356,2,-672,15520,2060,325,-339,-6
1366,2,-644,15444,2192,280,-297,-26
1376,2,-624,15576,2180,244,-260,-59
1386,2,-552,15632,2364,194,-206,-77
1396,2,-496,15680,2072,196,-142,-103
1406,2,-540,15672,2072,146,-108,-120
1416,2,-664,15784,2048,97,-55,-132
1426,2,-824,15796,2236,44,-30,-169
1436,2,-1032,15740,2264,0,-26,-197
1446,2,-972,15984,2192,-47,-24,-235
1456,2,-1136,15868,2388,-105,5,-273
1466,2,-840,16028,2616,-148,38,-322
1476,2,-560,15944,2596,-197,85,-359
1486,2,-436,16164,2600,-289,61,-485
1496,2,-324,16156,3152,-385,142,-624
1506,2,-236,16240,3288,-538,214,-676
1516,2,-568,16652,3156,-788,-34,-894
1526,2,-880,17112,3400,-1055,-208,-1034
1536,2,-1876,17460,3616,-1282,-286,-1069
1546,2,-2664,17520,4080,-1501,-456,-1154
1556,2,-2988,17628,4888,-1709,-686,-1262
1566,2,-2652,17560,5204,-1923,-939,-1408
1576,2,-2000,17272,5232,-2127,-1021,-1483
1586,2,-1116,16952,4964,-2281,-659,-1532
1596,2,-1068,16764,4764,-2397,-30,-1617
1606,2,-828,16652,4760,-2500,702,-1707
1616,2,-1140,16556,4380,-2576,1522,-1821
1626,2,-1768,16208,4316,-2616,2330,-2030
1636,2,-2232,15964,4464,-2687,2911,-2261
1646,2,-2944,15536,4708,-2793,3202,-2452
1656,2,-3152,15340,5012,-2954,3341,-2567
1666,2,-3220,15264,4876,-3050,3454,-2636
1676,2,-3308,15176,4616,-3104,3635,-2800
1686,2,-3780,15184,4348,-3160,3607,-3024
1696,2,-4224,15040,4104,-3205,3416,-3159
1706,2,-4220,14928,4036,-3258,3179,-3217
1716,2,-4260,14808,3896,-3280,2826,-3277
1726,2,-4224,14612,4128,-3267,2571,-3270
1736,2,-3888,14320,4236,-3238,2424,-3193
1746,2,-3824,14284,4788,-3286,2230,-3148
1756,2,-3592,14372,4668,-3331,2101,-3238
1766,2,-3664,14432,4380,-3346,2074,-3307
1776,2,-3900,14324,4148,-3324,2112,-3369
1786,2,-4088,14316,3748,-3299,2234,-3360
1796,2,-4500,14504,3556,-3282,2203,-3304
1806,2,-5044,14432,4012,-3280,1946,-3306
1816,2,-5068,14296,4324,-3347,1442,-3288
1826,2,-3948,13868,3248,-2880,1653,-3096
1836,2,-3832,14204,3364,-3153,1070,-3017
1846,2,-4136,14156,3292,-3192,1216,-3041
1856,2,-4260,14012,3016,-3171,985,-3025
1866,2,-4600,13960,3340,-3130,738,-3065
1876,2,-3876,13500,3200,-3140,807,-3076
1886,2,-3660,13476,3712,-3235,638,-3107
1896,2,-3136,13448,4452,-3146,807,-3111
1906,2,-2724,13396,3812,-3036,1508,-3004
1916,2,-2812,12744,3608,-2830,1966,-2870
1926,2,-3464,12268,3388,-2619,2186,-2883
1936,2,-5100,12440,2996,-2415,1761,-2949
1946,2,-6860,12676,3160,-2326,1389,-3318
1956,2,-6396,12556,2944,-2366,1089,-3185
1966,2,-5004,12084,3160,-2387,732,-2635
1976,2,-4024,11544,3544,-2254,271,-2155
1986,2,-3208,11872,3384,-2169,238,-1914
1996,2,-3528,12020,3344,-1969,461,-1917
2006,2,-4500,12292,3220,-1781,393,-1955
2016,2,-4844,12128,3124,-1536,388,-1803
2026,2,-4740,11868,2920,-1267,346,-1440
2036,2,-4484,11752,2984,-893,314,-1068
2046,2,-4440,11568,2592,-581,227,-788
2056,2,-4232,11140,2548,-266,-40,-563
2066,2,-4536,10832,2744,44,-635,-664
2076,2,-4908,10580,2896,343,-1329,-757
2086,2,-4248,10464,3204,780,-1479,-254
2096,2,-4004,10628,3484,1139,-1406,377
2106,2,-3808,11068,3600,1467,-1410,726
2116,2,-3728,11716,3972,1674,-1504,903
2126,2,-3752,11636,4104,1969,-1786,1118
2136,2,-3660,11524,4128,2286,-1750,1428
2146,2,-3340,11788,3904,2574,-1418,1835
2156,2,-3096,12376,3992,2909,-951,2207
2166,2,-3136,12776,3320,3285,-522,2417
2176,2,-3400,13148,3312,3702,-302,2523
2186,2,-3660,13784,3660,3854,8,2603
2196,2,-3912,13640,3780,4134,406,2754
2206,2,-4076,13688,4024,4497,656,3134
2216,2,-4412,14136,3688,4771,781,3412
2226,2,-4932,14616,3556,4947,647,3545
2236,2,-4924,15000,3316,5037,250,3648
2246,2,-5152,15352,3360,5076,-213,3713
2256,2,-4904,15396,3496,5049,-496,3798
2266,2,-4148,15516,3004,5030,-535,3847
2276,2,-3500,15996,3916,4704,10,3895
2286,2,-2436,15660,4128,4769,1763,3764
2296,2,-2236,15476,3796,4901,3584,3486
2306,2,-2692,15568,3556,4815,4443,3338
2316,2,-4180,15796,3372,4655,4468,2948
2326,2,-5188,15388,2948,4363,4375,2675
2336,2,-5352,15256,2924,4069,4229,2632
2346,2,-5324,15244,2968,3838,4038,2602
2356,2,-5748,14916,2500,3634,3694,2579
2366,2,-6272,14680,2560,3364,3130,2574
2376,2,-6572,14620,2756,3050,2241,2609
2386,2,-6436,14292,2932,2794,1509,2709
2396,2,-6104,14260,3088,2597,945,2900
2406,2,-6616,14344,3084,2399,98,2975
2416,2,-7112,14356,2600,2286,-1095,3090
2426,2,-6860,14172,1628,2151,-2102,3084
2436,2,-6172,14588,1676,2144,-3044,3054
2446,2,-4328,15376,3056,1610,-2252,3179
2456,2,-2924,15380,3952,1564,-891,3467
2466,2,-3520,15336,3316,1738,-539,3429
2476,2,-4840,15684,2412,1574,-565,3210
2486,2,-5516,15892,1960,1306,-791,2994
2496,2,-5776,16112,2008,1057,-1122,2745
2506,2,-5716,16344,1976,850,-1367,2471
2516,2,-5776,16532,1864,687,-1453,2160
2526,2,-5632,16736,2016,526,-1477,1838
2536,2,-5316,16712,2108,421,-1475,1537
2546,2,-4868,16996,2012,238,-1432,1176
2556,2,-4388,17304,2072,30,-1107,694
2566,2,-4236,17240,2344,-125,-436,108
2576,2,-4408,17232,2680,-203,368,-499
2586,2,-4848,17012,2756,-306,1119,-1026
2596,2,-5096,17196,2972,-507,1807,-1481
2606,2,-5360,17300,2620,-725,2336,-1977
2616,2,-5716,17212,2588,-921,2645,-2539
2626,2,-6040,17256,2500,-1121,2877,-3062
2636,2,-6444,17268,3172,-1303,3143,-3429
2646,2,-7088,17300,2880,-1563,3087,-3968
2656,2,-7016,17100,3008,-1802,2756,-4475
2666,2,-6468,17064,2680,-2144,2262,-5012
2676,2,-6096,17072,2868,-2434,2104,-5382
2686,2,-5888,17148,2672,-2717,2137,-5597
2696,2,-6132,17084,2504,-2966,2128,-5807
2706,2,-7024,17092,2248,-3222,1980,-6134
2716,2,-7828,17172,1944,-3411,1627,-6527
2726,2,-7888,17060,1404,-3549,1008,-6886
2736,2,-8200,16864,1048,-3676,52,-7247
2746,2,-8424,16892,1812,-4028,-414,-7636
2756,2,-6756,15932,2100,-4209,-997,-7469
2766,2,-5612,16072,2936,-4400,-1367,-7382
2776,2,-5400,15184,2856,-4194,-874,-7216
2786,2,-6372,14512,2584,-4012,-1244,-7530
2796,2,-7388,14548,2024,-4093,-1793,-7659
2806,2,-8860,15012,1272,-4233,-2688,-7633
2816,2,-9260,14380,1500,-4416,-3735,-7608
2826,2,-6640,13968,1604,-4639,-4174,-6827
2836,2,-6244,13000,3196,-4662,-4458,-6476
2846,2,-6812,12500,3712,-4364,-5354,-6579
2856,2,-5036,12296,2656,-4506,-5049,-5988
2866,2,-3752,13004,2948,-4795,-4593,-5118
2876,2,-3876,12380,3512,-4621,-3903,-4886
2886,2,-2676,11920,2820,-4499,-3099,-4386
2896,2,-2472,11648,3588,-4367,-1966,-4197
2906,2,-3288,11436,3928,-4028,-631,-4353
2916,2,-6520,11800,3972,-3649,-399,-4685
2926,2,-8112,11788,3768,-3560,-138,-4772
2936,2,-6968,11140,3716,-3590,375,-4203
2946,2,-5912,11040,3380,-3443,1230,-3493
2956,2,-6708,11320,3164,-3236,1477,-3301
2966,2,-7732,10672,2840,-2998,1474,-3413
2976,2,-8032,10192,2732,-2783,1531,-3353
2986,2,-7928,9816,2932,-2512,1697,-2948
2996,2,-8004,9744,2652,-2231,1753,-2654
3006,2,-8140,9620,3304,-1987,1579,-2531
3016,2,-8556,9792,3560,-1818,1158,-2420
3026,2,-8528,9844,3252,-1675,706,-2209
3036,2,-8328,9752,3028,-1558,296,-1954
3046,2,-7868,9820,3028,-1441,-50,-1750
3056,2,-7652,9896,2756,-1296,-246,-1584
3066,2,-7588,9964,2980,-1117,-235,-1376
3076,2,-7676,9976,3032,-914,-161,-1211
3086,2,-7776,10060,3396,-699,-40,-1036
3096,2,-7800,10028,3412,-488,39,-814
3106,2,-7828,10060,3352,-271,127,-567
3116,2,-7824,10376,3440,-81,129,-313
3126,2,-7980,10356,3188,146,59,-107
3136,2,-8036,10412,3236,350,-113,94
3146,2,-8176,10384,3224,535,-339,280
3156,2,-8264,10184,3384,801,-603,510
3166,2,-8124,9996,3292,1043,-873,720
3176,2,-7908,9908,3500,1288,-1154,944
3186,2,-7872,10104,3824,1505,-1484,1126
3196,2,-7840,10244,4216,1743,-1772,1328
3206,2,-7648,10748,4440,1934,-1958,1468
3216,2,-7580,10892,4544,2115,-1985,1736
3226,2,-7436,11184,4244,2349,-1912,2026
3236,2,-7288,11656,3848,2578,-1794,2336
3246,2,-7176,12148,3752,2740,-1683,2602
3256,2,-7220,12392,3748,2849,-1595,2807
3266,2,-6920,12492,3848,2950,-1499,2992
