time_ms,label,ax,ay,az,gx,gy,gz
576,2,-2660,15720,868,-586,-435,396
586,2,-2464,15884,872,-573,-365,344
596,2,-2480,15824,968,-581,-309,290
606,2,-2396,15936,1044,-598,-280,249
616,2,-2204,15852,980,-589,-261,211
626,2,-2164,15804,1196,-593,-237,160
636,2,-2040,15584,1152,-606,-244,107
646,2,-1856,15612,1076,-592,-248,57
656,2,-1912,15520,1144,-583,-228,24
666,2,-1872,15472,1364,-579,-218,16
676,2,-1840,15500,1456,-561,-203,13
686,2,-1856,15460,1340,-530,-147,23
696,2,-1880,15460,1588,-514,-58,41
706,2,-2008,15440,1448,-481,-12,55
716,2,-2100,15424,1396,-455,22,62
726,2,-2352,15344,1232,-423,81,41
736,2,-2436,15416,1448,-368,84,10
746,2,-2484,15380,1516,-361,69,-33
756,2,-2476,15468,1604,-348,1,-71
766,2,-2324,15500,1432,-344,-27,-98
776,2,-2288,15388,1600,-340,-10,-146
786,2,-2412,15384,1508,-347,-56,-193
796,2,-2452,15424,1548,-333,-49,-209
806,2,-2352,15252,1588,-327,-28,-180
816,2,-2260,15228,1768,-298,1,-145
826,2,-2436,15152,1540,-310,-31,-149
836,2,-2580,15148,1556,-302,-106,-122
846,2,-2648,15208,1552,-277,-166,-104
856,2,-2660,15224,1520,-256,-239,-76
866,2,-2700,15280,1476,-244,-303,-60
876,2,-2620,15232,1440,-228,-331,-34
886,2,-2680,15416,1536,-188,-353,-35
896,2,-2640,15288,1384,-206,-323,-41
906,2,-2492,15552,1488,-200,-275,-60
916,2,-2368,15544,1280,-190,-205,-59
926,2,-2292,15352,1320,-181,-154,-81
936,2,-2268,15380,1464,-188,-127,-96
946,2,-2384,15372,1464,-176,-168,-116
956,2,-2392,15372,1356,-150,-184,-117
966,2,-2364,15464,1444,-154,-232,-86
976,2,-2296,15456,1492,-149,-278,-90
986,2,-2156,15408,1388,-132,-298,-84
996,2,-2164,15384,1508,-120,-293,-95
1006,2,-1960,15396,1692,-120,-262,-100
1016,2,-2180,15556,1532,-98,-237,-132
1026,2,-2184,15592,1532,-85,-226,-162
1036,2,-2220,15596,1536,-88,-216,-189
1046,2,-2264,15580,1444,-83,-214,-197
1056,2,-2124,15536,1440,-57,-191,-205
1066,2,-2180,15600,1660,-50,-167,-225
1076,2,-2100,15524,1376,-58,-134,-206
1086,2,-2176,15492,1524,-50,-66,-179
1096,2,-2236,15416,1540,-70,-75,-207
1106,2,-2404,15544,1440,-63,-105,-212
1116,2,-2388,15376,1308,-66,-111,-205
1126,2,-2448,15640,1340,-73,-137,-193
1136,2,-2456,15528,1636,-82,-147,-193
1146,2,-2476,15604,1472,-78,-171,-197
1156,2,-2356,15732,1544,-75,-172,-203
1166,2,-2408,15616,1484,-93,-176,-216
1176,2,-2328,15608,1508,-90,-173,-242
1186,2,-2316,15544,1460,-113,-165,-235
1196,2,-2516,15568,1604,-131,-195,-229
1206,2,-2492,15644,1476,-153,-213,-220
1216,2,-2344,15700,1580,-174,-230,-225
1226,2,-2408,15424,1360,-175,-244,-221
1236,2,-2356,15636,1548,-174,-252,-222
1246,2,-2484,15608,1364,-195,-285,-236
1256,2,-2384,15528,1328,-195,-312,-209
1266,2,-2288,15580,1512,-189,-308,-208
1276,2,-2376,15580,1280,-182,-309,-207
1286,2,-2288,15468,1216,-170,-286,-219
1296,2,-2344,15496,1364,-150,-262,-219
1306,2,-2320,15472,1264,-156,-246,-205
1316,2,-2428,15580,1320,-164,-256,-206
1326,2,-2460,15672,1544,-160,-261,-181
1336,2,-2296,15644,1464,-156,-230,-168
1346,2,-2188,15520,1392,-145,-188,-162
1356,2,-2352,15516,1540,-149,-172,-166
1366,2,-2376,15492,1396,-147,-180,-183
1376,2,-2484,15456,1480,-120,-178,-184
1386,2,-2416,15600,1416,-133,-195,-180
1396,2,-2424,15688,1488,-121,-211,-179
1406,2,-2448,15428,1452,-145,-212,-156
1416,2,-2360,15492,1540,-136,-206,-179
1426,2,-2352,15604,1556,-115,-188,-176
1436,2,-2264,15540,1396,-123,-193,-170
1446,2,-2252,15476,1356,-137,-184,-190
1456,2,-2348,15544,1368,-114,-163,-177
1466,2,-2428,15540,1376,-122,-177,-176
1476,2,-2412,15540,1532,-121,-195,-184
1486,2,-2348,15504,1524,-102,-214,-163
1496,2,-2344,15468,1456,-108,-204,-159
1506,2,-2472,15536,1456,-107,-201,-156
1516,2,-2344,15512,1464,-100,-197,-161
1526,2,-2352,15676,1340,-110,-203,-155
1536,2,-2424,15564,1584,-119,-195,-159
1546,2,-2428,15520,1384,-105,-196,-165
1556,2,-2328,15668,1464,-105,-191,-173
1566,2,-2128,15560,1500,-102,-160,-123
1576,2,-2412,15500,1528,-94,-158,-156
1586,2,-2352,15668,1492,-116,-187,-186
1596,2,-2356,15528,1352,-107,-186,-177
1606,2,-2320,15592,1408,-110,-182,-162
1616,2,-2380,15576,1476,-121,-179,-175
1626,2,-2404,15604,1436,-133,-202,-173
1636,2,-2208,15460,1292,-107,-187,-156
1646,2,-2252,15524,1432,-123,-136,-144
1656,2,-2424,15480,1452,-103,-139,-168
1666,2,-2324,15504,1440,-106,-152,-165
1676,2,-2348,15592,1460,-107,-148,-169
1686,2,-2384,15540,1316,-114,-153,-171
1696,2,-2264,15480,1268,-128,-161,-168
1706,2,-2324,15544,1468,-117,-166,-154
1716,2,-2292,15552,1516,-125,-170,-161
1726,2,-2316,15468,1500,-139,-187,-164
1736,2,-2400,15524,1416,-132,-187,-168
1746,2,-2388,15444,1540,-140,-181,-151
1756,2,-2360,15544,1636,-133,-163,-156
1766,2,-2456,15616,1488,-137,-166,-162
1776,2,-2456,15568,1440,-124,-173,-176
1786,2,-2440,15596,1576,-122,-148,-173
1796,2,-2404,15736,1456,-120,-111,-176
1806,2,-2476,15548,1568,-98,-93,-193
1816,2,-2476,15672,1564,-106,-68,-211
1826,2,-2340,15720,1668,-110,-35,-214
1836,2,-2240,15748,1760,-114,73,-213
1846,2,-2256,15668,1820,-95,167,-249
1856,2,-2752,15764,1920,-52,228,-238
1866,2,-3388,16000,2156,5,208,-141
1876,2,-3884,16196,2464,-17,64,31
1886,2,-4064,16284,2628,-87,-163,98
1896,2,-3696,16344,2932,-221,-373,-55
1906,2,-3264,16028,3228,-370,-325,-189
1916,2,-2608,15896,3464,-509,-33,-423
1926,2,-2300,15856,3568,-602,388,-678
1936,2,-2640,15804,3748,-685,842,-959
1946,2,-3032,15700,3680,-800,1108,-1184
1956,2,-3664,15908,3564,-893,1277,-1336
1966,2,-4412,16168,3524,-953,1518,-1441
1976,2,-4764,15972,3412,-961,1662,-1638
1986,2,-5320,15960,3016,-950,1649,-1894
1996,2,-5452,15776,2564,-930,1544,-2180
2006,2,-5688,15860,2640,-903,1393,-2396
2016,2,-5904,15620,2272,-821,1169,-2603
2026,2,-6108,15632,2000,-816,812,-2810
2036,2,-6232,15680,2000,-802,449,-2974
2046,2,-5932,15756,2196,-802,174,-3075
2056,2,-5528,15768,2304,-800,120,-3159
2066,2,-4988,15872,2112,-819,197,-3234
2076,2,-4504,15948,2104,-814,381,-3245
2086,2,-3972,15816,2324,-886,380,-3049
2096,2,-2760,15748,2192,-943,498,-2566
2106,2,-2108,16260,2456,-1036,917,-2161
2116,2,-2220,16484,2656,-931,1548,-2145
2126,2,-2936,16540,2044,-911,1894,-2352
2136,2,-3820,16504,1580,-846,2237,-2783
2146,2,-5156,15868,1768,-696,2382,-3240
2156,2,-5480,15280,1784,-649,1974,-3540
2166,2,-4572,14592,1172,-616,1437,-3621
2176,2,-3772,14104,1144,-433,1421,-3648
2186,2,-3756,13452,720,-280,1183,-3729
2196,2,-3804,13212,712,-270,840,-3623
2206,2,-3800,13072,1312,-194,665,-3518
2216,2,-3972,13004,852,-267,317,-3426
2226,2,-4060,12872,972,-369,116,-3199
2236,2,-4024,12832,1428,-485,-196,-2979
2246,2,-3796,12648,768,-596,-630,-2721
2256,2,-3548,12464,380,-645,-861,-2444
2266,2,-3956,12268,-20,-755,-1163,-2278
2276,2,-4360,12392,-252,-891,-1586,-2184
2286,2,-4272,12516,-520,-943,-1887,-1920
2296,2,-4080,12624,-840,-953,-2083,-1560
2306,2,-3912,13096,-1044,-1011,-2157,-1233
2316,2,-3696,13424,-1080,-1021,-2052,-881
2326,2,-3496,13840,-956,-1001,-1820,-578
2336,2,-3668,14496,-984,-963,-1462,-374
2346,2,-3720,15004,-880,-924,-1244,-378
2356,2,-3124,15752,-752,-881,-759,42
2366,2,-2684,16036,-820,-759,34,396
2376,2,-2492,15792,-796,-593,830,560
2386,2,-2764,15708,-888,-410,1550,632
2396,2,-3220,15888,-272,-260,2135,749
2406,2,-3608,15840,-552,-155,2457,907
2416,2,-3832,15824,-528,-67,2572,1070
2426,2,-4272,15616,-532,-3,2526,1124
2436,2,-4296,15524,104,183,2575,1318
2446,2,-4540,15116,-408,355,2435,1568
2456,2,-4932,14816,196,575,2161,1767
2466,2,-5332,14296,228,841,1609,1933
2476,2,-5396,14072,204,1037,1049,2032
2486,2,-5296,13816,684,1253,511,2218
2496,2,-5288,13688,864,1480,-121,2325
2506,2,-5284,13696,1376,1628,-519,2414
2516,2,-5168,13604,1768,1715,-1042,2566
