time_ms,label,ax,ay,az,gx,gy,gz
1196,2,1268,15100,-1192,-20,-1354,-1698
1206,2,1564,15100,-1188,-27,-913,-1694
1216,2,1164,14448,-1396,-63,-469,-1842
1226,2,676,13796,-1384,-162,-336,-2012
1236,2,196,13608,-1320,-272,-532,-2131
1246,2,16,13624,-1428,-370,-675,-2119
1256,2,-140,13472,-1544,-507,-833,-2054
1266,2,-184,13268,-1444,-674,-1060,-1993
1276,2,16,13200,-1480,-784,-1050,-2004
1286,2,76,13060,-1260,-866,-1004,-1974
1296,2,396,13160,-1468,-939,-861,-1906
1306,2,580,13348,-1468,-967,-400,-1864
1316,2,620,13656,-1212,-919,353,-1777
1326,2,364,14132,-840,-846,1273,-1661
1336,2,120,14408,-696,-763,2301,-1601
1346,2,-228,14740,-456,-685,3237,-1511
1356,2,-620,15044,-348,-590,4041,-1403
1366,2,-1272,15964,364,-599,4523,-1247
1376,2,-2220,16748,-676,-635,4610,-1078
1386,2,-3156,17064,-724,-725,4187,-904
1396,2,-3344,17472,-956,-830,3619,-527
1406,2,-3516,18020,-1180,-948,3105,-259
1416,2,-3276,18260,-524,-948,2733,39
1426,2,-3180,18460,-712,-881,2271,242
1436,2,-3504,18736,-648,-777,1486,498
1446,2,-3540,19228,-604,-695,640,732
1456,2,-3216,19648,-644,-602,-30,924
1466,2,-2748,19816,-496,-449,-579,1063
1476,2,-2508,19432,-408,-252,-953,1172
1486,2,-2508,18484,84,17,-1192,1272
1496,2,-2580,17756,240,245,-1385,1365
1506,2,-2564,17184,404,419,-1416,1374
1516,2,-2248,16892,876,504,-1132,1274
1526,2,-1944,16512,1316,519,-651,1062
1536,2,-1872,16364,1212,518,-233,706
1546,2,-2364,16032,1212,434,130,197
1556,2,-2936,15768,1312,287,483,-216
1566,2,-4336,15456,1048,86,635,-487
1576,2,-5116,14960,1304,-153,747,-619
1586,2,-6300,15040,1520,-380,441,-774
1596,2,-7000,14752,1924,-643,601,-1153
1606,2,-7740,15448,2076,-738,962,-1622
1616,2,-8052,15804,2192,-703,1382,-2119
1626,2,-8200,16292,2296,-698,1849,-2591
1636,2,-8480,17052,2276,-729,2134,-3149
1646,2,-8820,17292,2424,-864,2168,-3792
1656,2,-9288,17256,2872,-1055,1952,-4497
1666,2,-9800,17364,2724,-1288,1578,-5163
1676,2,-10104,17360,2216,-1569,1107,-5684
1686,2,-10212,17292,2080,-1848,630,-6035
1696,2,-10236,17112,2080,-2089,171,-6270
1706,2,-10136,17072,1760,-2355,-267,-6413
1716,2,-9712,16948,1348,-2560,-702,-6564
1726,2,-9232,16968,1416,-2820,-1134,-6767
1736,2,-8652,16924,1120,-3032,-1557,-6887
1746,2,-7920,16728,848,-3176,-1924,-6970
1756,2,-7684,16524,424,-3326,-2358,-6933
1766,2,-6632,16096,292,-3398,-2730,-6328
1776,2,-6172,15464,576,-3591,-3103,-5972
1786,2,-7024,14852,256,-3581,-4623,-5998
1796,2,-5228,14240,-52,-3682,-5488,-5443
1806,2,-2572,14424,884,-4007,-5311,-4326
1816,2,-1296,14488,1876,-4076,-4791,-3576
1826,2,-988,14540,1540,-3986,-4241,-3456
1836,2,-1080,14400,640,-3694,-3449,-3450
1846,2,-1648,14556,188,-3409,-2863,-3457
1856,2,-1992,14800,248,-3333,-2603,-3535
1866,2,-2628,15248,788,-3328,-2417,-3926
1876,2,-4100,14972,1628,-3343,-2024,-4875
1886,2,-3916,14676,2324,-3416,-1624,-5039
1896,2,-5060,14192,1984,-3131,-1320,-5377
1906,2,-5980,14496,1256,-3181,-1738,-5217
1916,2,-6040,14236,1136,-3122,-1854,-4503
1926,2,-5748,13404,1004,-2950,-1890,-3838
1936,2,-4960,13008,1016,-2826,-2104,-3486
1946,2,-4124,12396,724,-2715,-2251,-3183
1956,2,-3072,12076,776,-2501,-2011,-2810
1966,2,-2556,11816,716,-2216,-1468,-2341
1976,2,-2560,11844,620,-1826,-903,-1866
1986,2,-2436,11940,364,-1366,-364,-1225
1996,2,-2316,11872,132,-932,80,-717
2006,2,-2496,12088,76,-590,-12,-470
2016,2,-2672,12344,168,-245,-337,-182
2026,2,-2628,12476,284,98,-695,246
2036,2,-2056,12424,160,433,-1065,778
2046,2,-1548,12332,116,839,-1381,1306
2056,2,-940,12168,132,1237,-1609,1818
2066,2,-416,12708,1024,1691,-1569,2584
2076,2,-980,12136,508,2177,-1673,2626
2086,2,-832,12328,512,2622,-1692,2988
2096,2,-1012,12616,1124,3043,-1312,3740
2106,2,-1384,13088,1344,3484,-865,4527
2116,2,-1740,13284,1440,3942,-589,5127
2126,2,-1984,13336,1516,4389,-571,5647
2136,2,-2364,13804,1648,4782,-631,6144
2146,2,-2884,14300,1956,5154,-809,6558
2156,2,-3236,14820,1896,5495,-1115,6916
2166,2,-3336,15408,2008,5758,-1391,7353
2176,2,-3556,15992,1976,5993,-1796,7654
2186,2,-3692,16336,2064,6252,-2367,7826
2196,2,-3444,16556,2120,6259,-2755,8028
2206,2,-3320,17036,2420,6375,-3127,8109
2216,2,-2876,17272,2208,6544,-3178,8136
2226,2,-3012,17644,2224,6645,-3272,8009
2236,2,-2448,17852,1740,6661,-3002,7870
2246,2,-2056,18584,2548,6539,-2152,7675
2256,2,-1728,19180,3100,6265,-695,7761
2266,2,-2984,19428,3200,6226,45,7704
2276,2,-5292,19388,1852,6224,-917,7360
2286,2,-7428,19160,492,5798,-3065,6830
2296,2,-5936,18588,-160,5166,-4286,6398
2306,2,-4564,18064,220,4573,-5002,5764
2316,2,-2380,17588,1296,4176,-4123,5285
2326,2,-1264,17020,876,4164,-2933,5063
2336,2,-1960,17492,664,4181,-2083,4785
2346,2,-3024,18152,372,3913,-1509,4417
2356,2,-3584,18216,220,3512,-1320,3920
2366,2,-3988,18120,712,3163,-1307,3438
2376,2,-4184,17728,1252,2883,-1289,3011
2386,2,-4376,17528,1928,2713,-1215,2579
2396,2,-4572,17588,2684,2496,-1118,2022
2406,2,-4464,17692,3148,2207,-1074,1286
2416,2,-4028,17824,3532,1813,-1011,439
2426,2,-3756,17744,3684,1443,-797,-428
2436,2,-3724,17520,3724,1076,-316,-1114
2446,2,-3852,17348,3788,771,448,-1676
2456,2,-4360,17336,3432,510,1045,-2405
2466,2,-4980,17556,3492,173,1397,-3159
2476,2,-4972,17404,3184,-253,1790,-3590
2486,2,-5416,17576,3164,-748,2223,-4073
2496,2,-6076,17684,2904,-1284,2393,-4804
2506,2,-6496,17604,2932,-1833,2299,-5536
2516,2,-6748,17752,2740,-2419,2126,-6081
2526,2,-6952,17892,2604,-3065,1998,-6510
2536,2,-7240,17736,2468,-3671,1739,-6991
2546,2,-7052,17508,2136,-4236,1732,-7524
2556,2,-6120,17368,1460,-4647,2707,-7981
2566,2,-5632,17292,1588,-4731,4511,-8425
2576,2,-5700,17384,1520,-4589,6395,-8965
2586,2,-5944,17220,1228,-4272,7909,-9576
2596,2,-6544,16800,560,-4013,8907,-10067
2606,2,-7624,16904,244,-3827,9477,-10436
2616,2,-8984,16880,-768,-3619,9413,-10842
2626,2,-10584,17320,-1216,-3495,8330,-11324
2636,2,-11768,17304,-1600,-3492,6624,-11796
2646,2,-12336,17564,-1304,-3782,4209,-12167
2656,2,-11556,17040,-1368,-4064,2093,-12239
2666,2,-11280,17400,-164,-4502,-186,-12091
2676,2,-9456,17092,-168,-4938,-2433,-11770
2686,2,-5752,16708,164,-5406,-3434,-10593
2696,2,-4288,16004,680,-5388,-3433,-9965
2706,2,-3924,15848,640,-5450,-3559,-10069
2716,2,-1576,15740,716,-5546,-2771,-9120
2726,2,-1588,15052,2004,-5190,-752,-8636
2736,2,-6688,14436,1944,-4629,-953,-9888
2746,2,-8524,14652,-792,-4712,-2237,-10719
2756,2,-6064,14964,-384,-4696,-1742,-9546
2766,2,-5268,14396,36,-4433,-1693,-8233
2776,2,-6412,12560,-28,-4290,-1620,-7968
2786,2,-7444,11224,-112,-4127,-1984,-7990
2796,2,-8548,10896,-148,-3886,-2252,-7765
2806,2,-9292,11460,280,-3643,-2619,-7322
2816,2,-9312,11940,1580,-3601,-3009,-6736
2826,2,-8796,11280,2068,-3562,-3016,-6256
2836,2,-7420,11528,2076,-3568,-2679,-5767
2846,2,-6788,10848,1688,-3335,-1727,-5500
2856,2,-6300,10428,688,-3081,-973,-5306
2866,2,-6480,9892,-208,-2776,-692,-5093
2876,2,-7128,9528,-288,-2539,-801,-4777
2886,2,-7508,9788,216,-2331,-892,-4407
2896,2,-7980,9884,1236,-2165,-1079,-4040
2906,2,-8756,10724,2016,-2083,-1731,-3902
2916,2,-8992,10384,2516,-2131,-2431,-3408
2926,2,-9140,10260,2156,-2070,-3303,-3147
2936,2,-8752,10204,1740,-2214,-4259,-2646
2946,2,-8236,10216,1404,-2232,-4912,-2098
2956,2,-7528,9920,1176,-2097,-5358,-1517
2966,2,-6840,9648,1120,-1904,-5809,-845
2976,2,-6308,9620,1232,-1650,-6084,-175
2986,2,-5936,9300,1580,-1321,-6321,468
2996,2,-5360,9020,1540,-874,-6486,1089
3006,2,-4624,8816,1448,-331,-6065,1749
3016,2,-3468,8396,1944,308,-5198,2363
3026,2,-2764,8432,2560,1010,-3746,2887
3036,2,-2416,8328,2732,1800,-2154,3380
3046,2,-2660,8476,3000,2535,-689,3889
3056,2,-3120,8844,3120,3180,448,4413
3066,2,-3796,8996,3060,3694,1138,5050
3076,2,-4208,9452,2636,4114,1403,5732
3086,2,-5424,9548,2060,4424,963,6292
3096,2,-4944,10496,1604,4714,260,7407
3106,2,-6132,10720,1396,4963,-644,7594
3116,2,-6196,11344,1556,5131,-1862,7687
3126,2,-5976,11660,2380,5508,-2143,8206
3136,2,-6072,12364,2580,6105,-1874,8519
3146,2,-5764,13028,2768,6413,-1375,8770
3156,2,-5124,14352,2716,6995,-526,9087
3166,2,-4668,15116,2832,7361,649,9368
3176,2,-3828,15620,1888,7750,2021,9635
3186,2,-688,17368,2380,7579,4594,9968
3196,2,-2508,19756,3240,6806,4153,9998
3206,2,-6228,20356,4416,6590,4438,9323
3216,2,-9880,20740,5008,5528,2828,9368
3226,2,-12692,19064,4376,5243,792,9559
3236,2,-14276,18560,2372,4688,-625,9535
3246,2,-11524,17900,1196,4253,-2015,9741
3256,2,-8192,17756,896,4140,-3830,9749
3266,2,-5372,18060,748,4497,-3924,9018
