time_ms,label,ax,ay,az,gx,gy,gz
1896,2,-5272,15652,4924,-3444,-617,-5469
1906,2,-5320,14632,5020,-2993,329,-5418
1916,2,-6224,14076,4496,-3626,-169,-5031
1926,2,-6732,14168,3960,-3851,-771,-4310
1936,2,-5908,14008,3956,-4000,-979,-4154
1946,2,-5600,13572,4108,-4224,-629,-4378
1956,2,-5736,13460,4816,-4521,-172,-4782
1966,2,-6440,13180,4644,-4762,-707,-4979
1976,2,-5292,12628,4816,-4943,107,-4751
1986,2,-3492,11692,4452,-5072,1317,-4373
1996,2,-4644,11476,4072,-5198,776,-4855
2006,2,-5612,11008,3264,-5247,721,-5366
2016,2,-6248,10488,3504,-5273,1017,-5339
2026,2,-6828,10540,3412,-5248,1435,-5205
2036,2,-7140,10148,2480,-5069,1545,-4891
2046,2,-7068,10124,1940,-4927,1017,-4478
2056,2,-6488,9904,2016,-4854,462,-4128
2066,2,-5720,9536,1612,-4627,360,-3885
2076,2,-5140,9248,1816,-4290,514,-3699
2086,2,-4888,8840,1852,-3856,591,-3516
2096,2,-4880,8648,1892,-3406,654,-3163
2106,2,-5244,8664,1916,-2949,654,-2808
2116,2,-5572,8744,2136,-2391,614,-2407
2126,2,-5700,8728,1968,-1838,416,-2025
2136,2,-5604,8884,1772,-1249,258,-1672
2146,2,-5804,9028,1584,-578,274,-1284
2156,2,-5816,9248,1352,211,281,-1014
2166,2,-6056,9588,1812,883,25,-941
2176,2,-6180,9792,2292,1497,-473,-938
2186,2,-6364,9912,2460,2050,-979,-814
2196,2,-6208,9908,2420,2624,-1044,-81
2206,2,-6768,9748,2340,3145,-1227,328
2216,2,-6980,10020,2500,3601,-1674,635
2226,2,-6892,10440,2528,4019,-2013,1136
2236,2,-6868,10888,2920,4447,-2264,1613
2246,2,-6784,11132,3188,4808,-2577,2146
2256,2,-6512,11508,3064,5179,-2778,2598
2266,2,-6224,11604,3228,5508,-2840,3086
2276,2,-5852,12228,3048,5748,-2724,3431
2286,2,-5160,13144,3300,6012,-1993,3636
2296,2,-1956,15192,3756,5229,-6,4004
2306,2,-3384,16780,8168,4191,-690,3717
2316,2,-7876,15004,10848,4469,-1695,2880
2326,2,-8340,11964,8924,4656,-1482,3405
2336,2,-5368,10500,6668,4620,-940,5113
2346,2,-1856,11148,3928,4580,512,6425
2356,2,-1964,12484,2532,4983,1708,6513
2366,2,-3276,14208,1376,5127,2462,5861
2376,2,-5308,14420,2248,5079,2236,5289
2386,2,-6072,13528,2492,5187,1391,5540
2396,2,-6568,13532,2648,5078,707,6192
2406,2,-7036,15084,2956,4638,91,6615
2416,2,-6144,15488,3360,4512,138,6804
2426,2,-3780,15780,2716,4499,1592,6709
2436,2,-2436,17012,3904,4242,3326,6318
2446,2,-2464,17152,4412,4211,5841,6128
2456,2,-4152,17156,3408,4204,7528,5717
2466,2,-6104,16828,2332,3902,7758,5533
2476,2,-7092,15684,1560,3573,6677,5620
2486,2,-7064,14388,888,3429,5403,5732
2496,2,-6864,14440,1012,3298,4137,5619
2506,2,-7280,14552,1304,3109,3019,5075
2516,2,-6600,14900,2376,2982,2430,5256
2526,2,-6768,14812,2828,3071,2295,5407
2536,2,-6760,14496,3028,3235,1852,5271
2546,2,-6856,14544,3092,3315,1176,5182
2556,2,-7056,14860,3276,3354,374,5084
2566,2,-7260,15028,3572,3350,-594,4979
2576,2,-7484,15320,3516,3248,-1577,4884
2586,2,-7484,15516,3720,3059,-2573,4694
2596,2,-7016,15884,3616,2790,-3389,4502
2606,2,-6492,16124,3552,2426,-3913,4291
2616,2,-5684,16308,3456,2057,-4102,4053
2626,2,-5056,16712,3096,1643,-4086,3773
2636,2,-4384,16880,2876,1232,-3897,3492
2646,2,-3652,17152,2536,876,-3564,3129
2656,2,-3088,17156,1896,542,-3144,2772
2666,2,-2652,16808,1884,302,-2564,2420
2676,2,-2248,16656,1324,180,-1816,2076
2686,2,-1932,16520,1436,160,-974,1795
2696,2,-2128,16636,1052,202,-185,1526
2706,2,-2044,16664,1324,164,541,1400
2716,2,-2512,17344,1248,234,1172,1119
2726,2,-3152,17820,1340,28,1248,372
2736,2,-3764,18200,1732,-396,1297,-378
2746,2,-3640,18136,2468,-727,1486,-653
2756,2,-3364,18140,2640,-920,2108,-1011
2766,2,-3184,18088,2476,-1203,2657,-1692
2776,2,-3180,18012,2424,-1377,3165,-2434
2786,2,-3304,17608,2436,-1502,3704,-3052
2796,2,-3388,17436,2232,-1727,4329,-3629
2806,2,-3316,17248,1968,-1880,5004,-4168
2816,2,-3724,17036,1956,-2046,5805,-4682
2826,2,-4740,17152,1656,-2099,6669,-5108
2836,2,-3796,16932,-988,-2096,7267,-5332
2846,2,-5844,17216,2052,-2156,7859,-5360
2856,2,-7376,17240,1724,-2445,7691,-6274
2866,2,-7856,17304,1460,-2727,6749,-7280
2876,2,-8224,17320,680,-2978,5784,-7767
2886,2,-8488,17152,168,-3105,4896,-8276
2896,2,-8388,16952,-180,-3211,4030,-8786
2906,2,-8556,16576,-84,-3254,3184,-9068
2916,2,-8260,16356,212,-3279,2576,-9236
2926,2,-8500,16644,760,-3416,1902,-9313
2936,2,-8656,16912,960,-3596,1057,-9425
2946,2,-8684,16880,1284,-3889,171,-9521
2956,2,-8776,16864,752,-4081,-645,-9589
2966,2,-8404,15940,1016,-3977,-643,-8890
2976,2,-10036,15976,1088,-4357,-1720,-10315
2986,2,-8544,16028,1320,-4587,-2695,-10034
2996,2,-6916,15772,1456,-4449,-2500,-8693
3006,2,-7984,14940,1632,-4249,-2420,-8896
3016,2,-8628,15016,2252,-4308,-3249,-9316
3026,2,-9040,14948,1920,-4434,-3894,-9133
3036,2,-9112,14756,1588,-4512,-4115,-8690
3046,2,-9140,14656,1400,-4531,-4495,-8347
3056,2,-9572,14672,1680,-4710,-5467,-8299
3066,2,-9928,13624,2264,-4721,-6139,-8362
3076,2,-9688,12444,1612,-5029,-7371,-8591
3086,2,-9692,11944,3004,-5177,-8882,-9108
3096,2,-9168,11328,3240,-5157,-9706,-9023
3106,2,-7876,11288,3816,-4949,-9101,-8317
3116,2,-6892,11108,4212,-4815,-8250,-7406
3126,2,-7172,10712,4284,-4649,-7638,-6883
3136,2,-7440,10116,4096,-4485,-6894,-6609
3146,2,-7424,9880,4284,-4443,-6635,-6497
3156,2,-7676,9748,4360,-4467,-6668,-6550
3166,2,-7584,9720,4264,-4231,-6207,-6591
3176,2,-7096,8864,4388,-4300,-6782,-6003
3186,2,-6496,8564,4044,-4182,-6359,-5486
3196,2,-5572,8364,4020,-4026,-5915,-4822
3206,2,-5028,7632,4720,-3935,-5403,-4236
3216,2,-4764,7136,4988,-3840,-5031,-3708
3226,2,-4128,6396,5208,-3379,-4026,-3172
3236,2,-4028,6664,4556,-3216,-2831,-2250
3246,2,-4164,6272,4288,-2877,-2190,-1656
3256,2,-4800,6572,4096,-2467,-1756,-1564
3266,2,-4412,6856,3828,-2095,-1291,-998
