time_ms,label,ax,ay,az,gx,gy,gz
2416,2,2752,-656,13024,-73,-313,-151
2426,2,2496,-748,13272,23,-609,-112
2436,2,2648,-632,13340,77,-860,-72
2446,2,2772,-556,13448,132,-1001,-64
2456,2,2936,-380,13332,144,-1087,-56
2466,2,2940,-92,13452,150,-1070,-106
2476,2,3116,-96,13536,145,-966,-120
2486,2,3164,-256,13500,116,-838,-141
2496,2,3136,-220,13536,119,-670,-127
2506,2,3068,-192,13644,70,-504,-149
2516,2,3144,-264,13808,49,-367,-190
2526,2,2988,-332,13820,38,-283,-237
2536,2,2836,-412,13972,-23,-298,-278
2546,2,2544,-276,14020,-65,-370,-318
2556,2,2440,-276,14044,-99,-466,-364
2566,2,2588,-376,14104,-150,-585,-418
2576,2,2624,-456,14264,-235,-685,-468
2586,2,2808,-500,14192,-268,-711,-498
2596,2,3056,-508,14128,-314,-737,-534
2606,2,3228,-576,14068,-366,-743,-582
2616,2,3496,-636,14228,-414,-662,-593
2626,2,3520,-704,14208,-465,-554,-600
2636,2,3636,-624,14096,-488,-501,-629
2646,2,3620,-840,13772,-534,-407,-623
2656,2,3764,-656,13980,-552,-296,-631
2666,2,3760,-836,13896,-573,-242,-615
2676,2,3656,-720,13836,-613,-232,-638
2686,2,3644,-844,14064,-618,-242,-631
2696,2,3456,-720,13816,-638,-320,-636
2706,2,3596,-772,14076,-673,-410,-624
2716,2,3780,-900,13912,-696,-439,-575
2726,2,3924,-872,13948,-712,-410,-536
2736,2,4032,-872,13796,-725,-384,-504
2746,2,4084,-1044,13736,-718,-326,-494
2756,2,4188,-1056,13724,-692,-245,-464
2766,2,4132,-1052,13884,-679,-189,-455
2776,2,4024,-1052,13748,-655,-151,-431
2786,2,3780,-892,13748,-610,-192,-425
2796,2,3888,-820,13820,-583,-216,-406
2806,2,3816,-888,13876,-577,-293,-364
2816,2,3908,-804,13732,-579,-331,-337
2826,2,3856,-908,13732,-565,-366,-320
2836,2,3980,-884,13648,-542,-347,-297
2846,2,4100,-1004,13452,-513,-334,-280
2856,2,4200,-1092,13568,-455,-280,-270
2866,2,4048,-1164,13612,-430,-214,-256
2876,2,3912,-1228,13500,-398,-197,-215
2886,2,3900,-1356,13492,-365,-209,-194
2896,2,3820,-1120,13336,-337,-215,-163
2906,2,3828,-1192,13468,-321,-256,-137
2916,2,3816,-1168,13464,-283,-267,-92
2926,2,3768,-1292,13572,-272,-280,-43
2936,2,3684,-1120,13472,-248,-310,-7
2946,2,3768,-1160,13448,-260,-321,49
2956,2,3748,-1128,13384,-238,-294,66
2966,2,3780,-980,13392,-233,-261,87
2976,2,3732,-1020,13316,-244,-227,104
2986,2,3756,-1028,13456,-257,-187,104
2996,2,3688,-1124,13600,-239,-178,106
3006,2,3476,-1200,13660,-240,-174,51
3016,2,3368,-1164,13292,-244,-219,9
3026,2,3356,-1312,13520,-258,-255,-21
3036,2,3392,-1400,13528,-239,-279,-53
3046,2,3440,-1444,13472,-238,-289,-74
3056,2,3564,-1604,13464,-244,-286,-67
3066,2,3496,-1652,13588,-224,-237,-158
3076,2,3288,-1672,13664,-214,-235,-231
3086,2,3196,-1672,13740,-200,-244,-283
3096,2,3076,-1596,13772,-199,-289,-331
3106,2,2960,-1476,14008,-221,-386,-386
3116,2,2968,-1196,13944,-251,-482,-437
3126,2,3060,-936,14080,-295,-558,-457
3136,2,3240,-780,13900,-358,-591,-489
3146,2,3440,-760,13932,-425,-578,-475
3156,2,3684,-688,13716,-470,-505,-437
3166,2,3788,-804,13636,-498,-399,-399
3176,2,4032,-796,13736,-513,-286,-349
3186,2,4048,-612,13632,-561,-185,-316
3196,2,4104,-664,13524,-541,-108,-283
3206,2,4144,-700,13432,-532,-40,-232
3216,2,4124,-752,13500,-504,10,-190
3226,2,4140,-836,13244,-466,45,-134
3236,2,4124,-944,13276,-398,91,-115
3246,2,4124,-1032,13256,-310,86,-91
3256,2,4172,-1120,13152,-249,43,-60
3266,2,4116,-1132,13396,-143,13,-48
3276,2,3984,-1228,13412,-46,-31,-41
