time_ms,label,ax,ay,az,gx,gy,gz
606,2,4272,776,13596,-325,212,111
616,2,4172,772,13564,-299,95,146
626,2,4136,808,13572,-284,-44,162
636,2,4196,776,13904,-279,-132,169
646,2,4164,988,13800,-265,-175,156
656,2,4204,808,13860,-269,-155,153
666,2,4292,944,13992,-277,-129,145
676,2,4084,700,13832,-262,-58,139
686,2,4124,744,13824,-259,-20,138
696,2,4100,724,13896,-253,-19,141
706,2,3976,660,13772,-230,-48,117
716,2,4152,620,13600,-219,-100,111
726,2,3984,492,13552,-209,-142,85
736,2,4148,340,13600,-152,-169,61
746,2,4072,328,13488,-131,-189,68
756,2,4056,376,13624,-117,-222,40
766,2,4180,416,13404,-86,-197,39
776,2,4368,344,13308,-89,-168,23
786,2,4196,248,13316,-66,-126,38
796,2,4324,236,13268,-57,-81,52
806,2,4344,276,13384,-24,-82,67
816,2,4260,228,13604,-13,-70,69
826,2,4144,148,13408,16,-89,52
836,2,4048,160,13508,43,-101,66
846,2,4116,40,13448,57,-156,82
856,2,3996,112,13652,86,-222,76
866,2,4080,244,13576,74,-276,73
876,2,4196,348,13864,53,-344,62
886,2,4120,428,13860,4,-329,80
896,2,4200,440,13644,-38,-275,93
906,2,4272,284,13976,-70,-203,113
916,2,4292,268,13824,-110,-120,120
926,2,4232,268,13924,-134,-27,115
936,2,4180,348,13952,-192,27,110
946,2,4004,396,13828,-211,58,74
956,2,3868,416,13856,-232,47,44
966,2,3852,348,13824,-274,-3,-5
976,2,3800,296,13960,-267,-51,-53
986,2,3848,312,13900,-292,-86,-75
996,2,3788,456,13896,-293,-149,-104
1006,2,3792,464,13896,-298,-190,-154
1016,2,3872,440,13624,-314,-229,-210
1026,2,3892,476,13628,-307,-221,-225
1036,2,4060,440,13356,-295,-200,-226
1046,2,4096,364,13400,-284,-155,-231
1056,2,4092,368,13424,-262,-124,-239
1066,2,4180,336,13472,-240,-99,-242
1076,2,4180,304,13524,-223,-75,-245
1086,2,4072,240,13356,-173,-71,-260
1096,2,4116,380,13444,-134,-103,-266
1106,2,4068,324,13232,-106,-118,-261
1116,2,4104,224,13524,-63,-133,-261
1126,2,4080,264,13184,-31,-147,-228
1136,2,4196,212,13324,2,-173,-232
1146,2,4148,204,13492,43,-157,-229
1156,2,4196,280,13412,68,-163,-219
1166,2,4084,308,13328,79,-187,-190
1176,2,4016,328,13428,92,-220,-185
1186,2,4152,432,13660,72,-249,-160
1196,2,3956,480,13720,68,-291,-169
1206,2,4136,520,13776,43,-305,-138
1216,2,4172,580,13712,31,-295,-99
1226,2,4148,612,13880,-17,-253,-70
1236,2,4200,572,13804,-51,-198,-82
1246,2,4132,576,13636,-81,-138,-84
1256,2,4204,560,13788,-84,-107,-83
1266,2,4160,452,13960,-109,-72,-96
1276,2,4044,516,13952,-133,-75,-75
1286,2,3932,412,13976,-170,-113,-65
1296,2,3968,468,13684,-186,-149,-59
1306,2,4120,548,13828,-229,-166,-39
1316,2,4088,500,13716,-255,-161,-21
1326,2,4212,376,13600,-251,-137,-12
1336,2,4264,452,13636,-243,-75,-42
1346,2,4192,536,13604,-260,-26,-62
1356,2,4140,476,13740,-237,-8,-85
1366,2,3828,440,13928,-250,-51,-94
1376,2,3888,504,13812,-257,-117,-106
1386,2,3756,468,13900,-247,-196,-103
1396,2,3968,444,13632,-244,-266,-115
1406,2,4156,412,13688,-236,-260,-129
1416,2,4228,292,13500,-245,-221,-126
1426,2,4144,308,13708,-224,-159,-142
1436,2,4220,360,13808,-222,-119,-144
1446,2,4104,388,13760,-204,-95,-156
1456,2,4064,356,13616,-200,-109,-161
1466,2,3896,272,13648,-189,-159,-164
1476,2,3964,412,13728,-203,-228,-138
1486,2,4012,372,13572,-218,-244,-109
1496,2,4160,440,13504,-245,-239,-77
1506,2,4112,420,13672,-222,-213,-76
1516,2,4172,392,13672,-235,-144,-54
1526,2,4200,328,13556,-211,-86,-59
1536,2,4028,316,13696,-196,-60,-75
1546,2,3904,416,13708,-196,-65,-117
1556,2,3780,488,13796,-187,-138,-139
1566,2,3896,452,13808,-199,-181,-120
1576,2,3868,448,13572,-234,-236,-97
1586,2,4024,432,13700,-258,-255,-73
1596,2,4152,416,13648,-276,-230,-28
1606,2,4116,368,13600,-277,-147,5
1616,2,4284,304,13596,-287,-46,34
1626,2,4100,304,13672,-284,46,37
1636,2,4040,264,13628,-265,101,46
1646,2,3796,352,13696,-258,51,35
1656,2,3792,400,13968,-262,-41,41
1666,2,3744,376,13812,-274,-130,33
1676,2,3856,464,13876,-278,-202,13
1686,2,3976,384,13788,-280,-230,9
1696,2,4016,300,13760,-292,-230,10
1706,2,4092,336,13668,-296,-183,13
1716,2,4096,348,13876,-307,-132,4
1726,2,4068,324,13796,-306,-104,-4
1736,2,4056,264,13672,-304,-91,-11
1746,2,3976,284,13708,-276,-112,-25
1756,2,3852,324,13692,-276,-146,-37
1766,2,3864,268,13728,-259,-196,-53
1776,2,3888,344,13720,-231,-220,-59
1786,2,3956,304,13616,-229,-282,-78
1796,2,4064,156,13672,-230,-304,-88
1806,2,3940,196,13572,-219,-271,-81
1816,2,4092,192,13488,-231,-232,-68
1826,2,4124,256,13460,-222,-183,-61
