time_ms,label,ax,ay,az,gx,gy,gz
606,2,3976,-412,13768,-213,-118,-144
616,2,3880,-376,13580,-178,-138,-193
626,2,3836,-324,13536,-166,-206,-231
636,2,3944,-232,13628,-146,-244,-256
646,2,3936,-260,13640,-144,-294,-278
656,2,4012,-384,13576,-141,-316,-278
666,2,4172,-292,13456,-139,-294,-275
676,2,4228,-212,13560,-161,-266,-288
686,2,4196,-320,13624,-153,-224,-304
696,2,4076,-344,13584,-165,-184,-290
706,2,3984,-208,13812,-176,-177,-254
716,2,3940,-156,13548,-186,-182,-238
726,2,4004,-196,13560,-214,-205,-228
736,2,4076,-164,13580,-230,-212,-224
746,2,4088,-124,13748,-248,-196,-220
756,2,4156,-112,13528,-247,-156,-205
766,2,4092,-120,13544,-252,-111,-197
776,2,4136,-284,13492,-247,-73,-196
786,2,4096,-340,13704,-240,-66,-204
796,2,3952,-264,13664,-220,-97,-203
806,2,3844,-220,13760,-217,-170,-194
816,2,3808,-176,13832,-211,-223,-197
826,2,3984,-68,13692,-212,-247,-204
836,2,4116,-216,13756,-199,-262,-218
846,2,4048,-152,13620,-183,-235,-229
856,2,4092,-124,13520,-180,-184,-218
866,2,4092,-184,13856,-180,-155,-207
876,2,3988,-184,13940,-182,-156,-204
886,2,4176,-168,13788,-178,-150,-186
896,2,4148,-172,13772,-182,-153,-155
906,2,4232,-108,13796,-192,-156,-141
916,2,4076,-180,13772,-190,-157,-131
926,2,4056,-148,13728,-210,-149,-122
936,2,4212,-184,13796,-196,-127,-114
946,2,4040,-184,13584,-203,-124,-100
956,2,4188,-308,13608,-188,-130,-99
966,2,3988,-280,13632,-194,-151,-85
976,2,4080,-284,13472,-186,-146,-67
986,2,4008,-392,13532,-190,-144,-55
996,2,3968,-280,13360,-198,-143,-49
1006,2,4064,-376,13472,-203,-137,-40
1016,2,4008,-340,13552,-206,-117,-27
1026,2,3904,-220,13668,-207,-117,-50
1036,2,3828,-272,13708,-192,-125,-74
1046,2,3816,-292,13724,-197,-139,-96
1056,2,3884,-256,13568,-200,-158,-107
1066,2,3756,-284,13564,-203,-146,-118
1076,2,3840,-172,13628,-184,-129,-140
1086,2,3852,-176,13548,-181,-103,-150
1096,2,3888,-312,13404,-176,-59,-148
1106,2,3944,-352,13508,-177,-22,-166
1116,2,3920,-316,13440,-168,3,-184
1126,2,3864,-448,13616,-146,17,-203
1136,2,3688,-396,13500,-121,-28,-206
1146,2,3712,-332,13532,-131,-63,-183
1156,2,3708,-308,13592,-134,-68,-180
1166,2,3772,-376,13556,-122,-85,-176
1176,2,3864,-412,13724,-109,-71,-173
1186,2,3732,-328,13708,-107,-35,-178
1196,2,3860,-336,13700,-121,-23,-179
1206,2,3816,-312,13592,-107,-29,-203
1216,2,3872,-188,13648,-131,-16,-200
1226,2,3828,-264,13676,-138,-5,-185
1236,2,3848,-236,13852,-150,-4,-190
1246,2,3756,-324,13724,-156,7,-205
1256,2,3856,-436,13716,-166,-2,-210
1266,2,3956,-256,13940,-156,-12,-206
1276,2,3936,-392,13912,-179,-33,-186
1286,2,3884,-252,13752,-176,-74,-190
1296,2,3996,-260,13896,-176,-98,-207
1306,2,3988,-332,13840,-188,-94,-178
1316,2,3932,-240,13964,-179,-96,-150
1326,2,4012,-276,13800,-192,-108,-130
1336,2,3824,-256,13908,-201,-115,-129
1346,2,3964,-296,13844,-201,-144,-124
1356,2,3936,-280,13936,-197,-163,-144
1366,2,3964,-332,14120,-183,-181,-156
1376,2,3920,-144,14020,-197,-197,-158
1386,2,3700,-144,13884,-187,-258,-189
1396,2,3876,-248,13852,-187,-283,-179
1406,2,3912,-240,13952,-208,-317,-161
1416,2,4080,-292,13788,-202,-316,-148
1426,2,4044,-140,13900,-212,-304,-127
1436,2,4228,-316,13700,-221,-289,-107
1446,2,4176,-364,13736,-227,-247,-80
1456,2,4012,-284,13776,-217,-217,-86
1466,2,4052,-268,13788,-214,-214,-88
1476,2,3900,-328,13848,-198,-198,-88
1486,2,3788,-364,13672,-193,-229,-81
1496,2,3744,-436,13636,-189,-267,-104
1506,2,3908,-420,13628,-196,-309,-106
1516,2,3772,-380,13676,-190,-332,-94
1526,2,3768,-412,13580,-186,-316,-83
1536,2,3936,-468,13424,-173,-285,-79
1546,2,3968,-332,13476,-194,-245,-79
1556,2,3936,-404,13644,-180,-201,-82
1566,2,3896,-504,13500,-176,-170,-87
1576,2,3704,-408,13380,-184,-162,-102
1586,2,3636,-400,13524,-160,-170,-126
1596,2,3748,-368,13536,-162,-198,-129
1606,2,3716,-548,13480,-149,-208,-134
1616,2,3808,-472,13384,-116,-214,-136
1626,2,3800,-576,13440,-118,-201,-139
1636,2,3736,-464,13600,-99,-210,-157
1646,2,3704,-480,13528,-82,-198,-156
1656,2,3856,-336,13644,-99,-193,-170
1666,2,3824,-332,13700,-91,-174,-176
1676,2,3836,-432,13592,-85,-151,-189
1686,2,3932,-276,13704,-71,-134,-198
