time_ms,label,ax,ay,az,gx,gy,gz
1096,2,4348,-496,13748,-187,-197,-159
1106,2,4216,-676,13772,-200,-191,-166
1116,2,4316,-564,13476,-209,-202,-171
1126,2,4216,-620,13596,-223,-193,-158
1136,2,4328,-620,13656,-230,-200,-147
1146,2,4288,-628,13656,-214,-189,-148
1156,2,4308,-544,13516,-213,-164,-165
1166,2,4464,-492,13756,-218,-153,-188
1176,2,4232,-500,13632,-209,-143,-190
1186,2,4160,-664,13692,-214,-175,-213
1196,2,4212,-492,13680,-222,-208,-225
1206,2,4244,-676,13792,-223,-229,-205
1216,2,4384,-668,13600,-219,-215,-213
1226,2,4416,-688,13516,-229,-191,-184
1236,2,4568,-592,13504,-231,-160,-166
1246,2,4436,-676,13488,-213,-129,-188
1256,2,4292,-704,13384,-201,-139,-180
1266,2,4272,-668,13664,-192,-148,-190
1276,2,4184,-652,13600,-174,-198,-197
1286,2,4176,-540,13588,-195,-239,-197
1296,2,4188,-524,13772,-202,-289,-186
1306,2,4332,-576,13560,-208,-258,-172
1316,2,4380,-644,13444,-212,-231,-142
1326,2,4496,-480,13684,-208,-188,-129
1336,2,4492,-668,13436,-190,-135,-112
1346,2,4368,-636,13544,-204,-90,-93
1356,2,4372,-696,13532,-178,-101,-99
1366,2,4324,-540,13576,-170,-120,-106
1376,2,4180,-676,13520,-151,-174,-134
1386,2,4064,-628,13648,-165,-254,-138
1396,2,4196,-520,13736,-172,-323,-154
1406,2,4296,-600,13804,-186,-347,-155
1416,2,4300,-544,13632,-188,-353,-143
1426,2,4436,-652,13640,-191,-278,-121
1436,2,4592,-588,13848,-189,-208,-122
1446,2,4616,-596,13408,-207,-124,-108
1456,2,4424,-728,13512,-192,-73,-121
1466,2,4460,-708,13668,-186,-48,-125
1476,2,4144,-872,13612,-167,-77,-122
1486,2,4140,-800,13456,-149,-152,-126
1496,2,4228,-792,13520,-131,-221,-127
1506,2,4304,-796,13520,-116,-291,-113
1516,2,4524,-728,13380,-109,-301,-113
1526,2,4476,-676,13464,-92,-302,-91
1536,2,4468,-788,13340,-96,-267,-96
1546,2,4452,-736,13520,-92,-262,-115
1556,2,4256,-712,13380,-87,-251,-135
1566,2,4292,-696,13476,-87,-231,-170
1576,2,4264,-652,13544,-87,-219,-178
1586,2,4240,-668,13524,-90,-221,-157
1596,2,4228,-544,13612,-96,-213,-165
1606,2,4168,-692,13436,-130,-181,-170
1616,2,4348,-676,13596,-125,-143,-177
1626,2,4184,-660,13604,-116,-93,-173
1636,2,4100,-752,13728,-130,-82,-166
1646,2,4288,-664,13748,-120,-87,-176
1656,2,4072,-616,13724,-103,-108,-183
1666,2,4124,-576,13752,-115,-171,-229
1676,2,4132,-600,13656,-134,-240,-249
1686,2,4228,-468,13808,-147,-277,-265
1696,2,4252,-616,13708,-154,-303,-274
1706,2,4472,-576,13580,-152,-264,-284
1716,2,4528,-628,13460,-182,-179,-260
1726,2,4528,-772,13500,-181,-89,-253
1736,2,4548,-772,13404,-154,-27,-227
1746,2,4360,-588,13432,-145,5,-222
1756,2,4236,-672,13380,-137,1,-208
1766,2,4236,-600,13420,-132,-45,-197
1776,2,4060,-628,13624,-126,-132,-186
1786,2,4240,-592,13276,-114,-205,-184
1796,2,4360,-656,13464,-110,-258,-178
1806,2,4432,-620,13492,-107,-252,-164
1816,2,4424,-664,13492,-86,-196,-149
1826,2,4560,-648,13468,-83,-131,-161
1836,2,4692,-624,13552,-74,-56,-164
1846,2,4512,-644,13588,-57,-4,-176
1856,2,4376,-616,13536,-67,14,-187
1866,2,4180,-576,13808,-72,-22,-199
1876,2,4000,-636,13796,-64,-105,-212
1886,2,4164,-636,13700,-72,-193,-207
1896,2,4108,-568,13940,-83,-267,-191
1906,2,4248,-556,13812,-76,-323,-189
1916,2,4364,-568,13688,-100,-315,-180
1926,2,4472,-540,13712,-102,-282,-182
1936,2,4472,-660,13596,-128,-221,-176
1946,2,4468,-648,13568,-116,-143,-179
1956,2,4404,-548,13524,-130,-97,-159
1966,2,4256,-440,13528,-135,-54,-168
1976,2,4196,-580,13564,-127,-53,-180
1986,2,4292,-680,13664,-121,-57,-167
1996,2,4200,-632,13648,-125,-43,-148
2006,2,4140,-656,13508,-118,-85,-136
2016,2,4100,-476,13704,-130,-82,-116
2026,2,4108,-680,13772,-125,-118,-115
2036,2,4316,-772,14176,-194,-187,-101
2046,2,4412,-588,14676,-304,-104,-35
2056,2,4752,-436,15080,-476,51,89
2066,2,4976,-552,15460,-690,171,152
2076,2,4948,-680,15956,-944,305,222
2086,2,5008,-784,16260,-1237,476,306
2096,2,5032,-756,16700,-1545,601,369
2106,2,-32768,13928,-13084,-8983,24486,535
2116,2,13696,2420,32767,8897,-16271,-322
2126,2,-15884,9140,252,324,-5870,-277
2136,2,8260,-9372,20516,2223,4250,-1504
2146,2,8984,-6660,21220,2917,7651,289
2156,2,5312,-1800,22924,1510,9361,996
2166,2,5480,-280,23212,506,6481,587
2176,2,5180,444,20316,-200,3803,22
2186,2,2900,340,16976,-666,2167,-119
2196,2,-880,268,14020,-605,931,799
2206,2,-1092,268,12776,-285,367,1508
2216,2,608,472,12584,63,323,1490
2226,2,1364,1332,13832,176,454,996
2236,2,-192,2628,15816,123,110,842
2246,2,-2196,2048,17540,-92,-1230,1289
2256,2,72,928,18504,-502,-2431,1426
2266,2,3608,-788,18612,-969,-3220,853
2276,2,6940,-1640,18260,-1429,-3247,-288
2286,2,6744,-1024,17020,-1696,-2539,-811
2296,2,6760,-928,15712,-1763,-1339,-621
2306,2,6224,-952,14396,-1651,-254,-8
2316,2,5096,-1076,13304,-1506,676,314
2326,2,4128,-1132,12992,-1312,1146,244
2336,2,2932,-1164,12824,-1163,1281,80
2346,2,2200,-800,12644,-1013,1152,-16
2356,2,1584,-780,12756,-960,689,-29
2366,2,1204,-772,12684,-933,81,-2
2376,2,1044,-836,12692,-907,-571,86
2386,2,848,-896,12532,-837,-1055,138
2396,2,1128,-1148,12504,-713,-1380,161
2406,2,1636,-1216,12240,-572,-1563,169
2416,2,1756,-1180,12484,-402,-1554,157
2426,2,1932,-988,12508,-254,-1576,112
2436,2,1840,-872,12616,-125,-1491,-1
2446,2,1892,-604,12988,-63,-1536,-136
2456,2,1876,-568,13212,-62,-1543,-218
2466,2,1916,-584,13436,-59,-1446,-265
2476,2,2036,-620,13324,-39,-1330,-363
2486,2,2152,-772,13380,-20,-1229,-482
2496,2,2304,-1016,13376,26,-1102,-593
2506,2,2464,-1168,13484,14,-920,-643
2516,2,2596,-1064,13736,11,-801,-668
2526,2,2628,-992,13680,-16,-691,-721
2536,2,2720,-1000,13896,-63,-640,-775
2546,2,2704,-1136,13920,-115,-638,-820
2556,2,2840,-1280,13844,-148,-631,-843
2566,2,3048,-1280,13880,-193,-646,-856
2576,2,3336,-1416,13560,-215,-643,-816
2586,2,3412,-1508,13532,-218,-666,-809
2596,2,3648,-1644,13492,-200,-665,-826
2606,2,3924,-1620,13632,-187,-630,-844
2616,2,4120,-1640,13836,-184,-556,-797
2626,2,4100,-1676,13940,-205,-503,-779
2636,2,4088,-1728,14216,-235,-504,-755
2646,2,4136,-1772,14328,-269,-478,-692
2656,2,4100,-1824,14200,-276,-499,-634
2666,2,3976,-1972,14080,-282,-606,-609
2676,2,3960,-1952,14212,-277,-691,-624
2686,2,3980,-1884,14040,-235,-787,-636
2696,2,4144,-1796,14072,-205,-872,-652
2706,2,4092,-1708,14176,-167,-919,-685
2716,2,4036,-1332,14380,-162,-927,-686
2726,2,4100,-880,14340,-198,-943,-672
2736,2,4188,-372,14320,-265,-909,-602
2746,2,4296,-72,13888,-377,-828,-545
2756,2,4520,-72,13696,-470,-694,-444
2766,2,4516,-228,13536,-521,-538,-325
2776,2,4572,-456,13432,-579,-330,-245
2786,2,4676,-752,13340,-604,-151,-192
2796,2,4444,-960,13280,-593,13,-153
2806,2,4176,-1096,13404,-543,94,-116
2816,2,3984,-1148,13216,-483,124,-141
2826,2,3852,-964,13200,-436,39,-129
2836,2,3900,-1124,13096,-376,-53,-145
2846,2,3780,-1196,13332,-325,-127,-143
2856,2,3736,-1384,13340,-269,-223,-171
2866,2,3672,-1440,13108,-201,-277,-152
2876,2,3700,-1412,12948,-108,-341,-180
2886,2,3580,-1500,13208,-51,-369,-189
2896,2,3680,-1380,13372,20,-410,-184
2906,2,3544,-1208,13292,60,-458,-194
2916,2,3408,-1128,13392,71,-508,-220
2926,2,3232,-924,13604,53,-585,-222
2936,2,3320,-832,13648,28,-651,-197
2946,2,3252,-716,13688,8,-757,-198
2956,2,3432,-556,13608,-50,-783,-185
2966,2,3672,-512,13528,-102,-723,-145
2976,2,3800,-524,13432,-167,-605,-123
2986,2,3964,-568,13412,-232,-417,-79
2996,2,4028,-456,13260,-277,-205,-50
3006,2,4140,-632,13292,-292,3,-17
3016,2,4224,-848,13272,-330,185,1
3026,2,4212,-980,13360,-336,254,-9
3036,2,3932,-1064,13448,-326,307,-23
3046,2,3796,-1272,13556,-307,268,-47
3056,2,3740,-1316,13484,-272,190,-56
3066,2,3708,-1456,13360,-271,65,-74
3076,2,3804,-1488,13468,-232,-42,-67
3086,2,4036,-1616,13356,-219,-142,-103
3096,2,4200,-1728,13652,-183,-202,-123
3106,2,4300,-1764,13772,-149,-212,-122
3116,2,4272,-1812,13740,-122,-196,-122
3126,2,4236,-1912,13784,-102,-216,-105
3136,2,4064,-1832,13804,-88,-240,-109
3146,2,3992,-1544,13964,-56,-282,-104
3156,2,3772,-1684,13784,-67,-340,-90
3166,2,3812,-1668,14056,-65,-388,-100
3176,2,3748,-1420,14012,-96,-434,-88
3186,2,3812,-1272,14144,-124,-451,-83
3196,2,3912,-1128,14084,-178,-436,-71
3206,2,3896,-1112,14060,-219,-404,-84
3216,2,4056,-1056,14108,-268,-325,-72
3226,2,4076,-1008,13912,-315,-238,-39
3236,2,4256,-1012,13884,-353,-177,-41
3246,2,4260,-1036,13848,-391,-103,-53
3256,2,4196,-1084,13900,-386,-78,-67
3266,2,4244,-1236,13516,-366,-51,-101
