time_ms,label,ax,ay,az,gx,gy,gz
2126,2,4504,44,13908,-211,-195,-309
2136,2,4604,-32,13868,-238,-225,-293
2146,2,4796,-116,13628,-241,-156,-275
2156,2,4720,-172,13796,-248,-104,-278
2166,2,4896,8,13872,-318,3,-275
2176,2,4888,240,13908,-351,183,-275
2186,2,4844,96,14092,-463,372,-286
2196,2,4564,144,14852,-644,562,-330
2206,2,4360,292,15236,-823,712,-417
2216,2,4160,60,15724,-1027,692,-481
2226,2,32767,32767,-32768,-2021,32767,1822
2236,2,9280,-4608,32268,2248,-17795,3450
2246,2,-14380,4864,10412,3363,2091,-1673
2256,2,17904,-3500,11560,737,-2409,-862
2266,2,6516,-8884,17092,1806,1803,-54
2276,2,6500,-2644,17356,1897,4316,70
2286,2,5240,2864,17776,1135,4785,-321
2296,2,3048,3976,18228,655,4030,-565
2306,2,1488,3264,17136,168,2869,123
2316,2,1496,1448,15952,-283,2158,959
2326,2,2624,-352,15332,-469,1363,1316
2336,2,3088,-1244,14904,-366,589,1253
2346,2,3388,-576,14620,-279,353,1016
2356,2,2912,508,14504,-280,-278,790
2366,2,2088,1140,15144,-353,-832,683
2376,2,2168,780,15948,-435,-1187,631
2386,2,2592,184,16632,-567,-1620,524
2396,2,3516,32,16888,-792,-1875,336
2406,2,3748,-112,16752,-1002,-1950,121
2416,2,5044,-172,16572,-1194,-1888,-101
2426,2,6748,-252,15564,-1449,-1314,-210
2436,2,6472,-52,15220,-1697,-404,84
2446,2,5364,-340,14660,-1634,356,357
2456,2,4484,-396,13696,-1508,643,371
2466,2,3736,-600,12952,-1499,669,208
2476,2,3304,-192,12840,-1388,629,115
2486,2,2912,-360,12652,-1237,324,87
2496,2,2516,-460,12616,-1130,-100,63
2506,2,2292,-436,12532,-965,-530,46
2516,2,2292,-556,12620,-846,-924,34
2526,2,2764,-612,12776,-664,-1198,3
2536,2,3104,-636,12896,-529,-1335,-51
2546,2,3564,-516,12800,-417,-1330,-123
2556,2,3704,-396,12916,-316,-1204,-181
2566,2,3588,-404,12920,-255,-1073,-231
2576,2,3380,-88,12984,-187,-962,-280
2586,2,3036,-168,12996,-116,-983,-343
2596,2,2844,-36,12696,-72,-1071,-428
2606,2,2712,-64,12604,-9,-1197,-471
2616,2,2920,-312,12852,-12,-1334,-542
2626,2,3188,-172,13000,-20,-1419,-572
2636,2,3604,-196,13308,-52,-1349,-597
2646,2,3892,-360,13368,-124,-1208,-606
2656,2,4336,-524,13488,-214,-984,-590
2666,2,4328,-684,13708,-285,-695,-521
2676,2,4300,-912,13636,-364,-412,-475
2686,2,4140,-920,13540,-394,-236,-430
2696,2,4072,-1012,13580,-412,-161,-453
2706,2,4000,-948,13780,-452,-135,-469
2716,2,3920,-1096,13932,-470,-164,-484
2726,2,3932,-1024,13968,-459,-209,-517
2736,2,3992,-1268,14012,-472,-264,-531
2746,2,4188,-1056,14144,-504,-346,-549
2756,2,4116,-848,14168,-526,-423,-590
2766,2,4080,-616,14240,-575,-495,-655
2776,2,4400,-816,14436,-600,-556,-717
2786,2,4656,-908,14272,-613,-557,-759
2796,2,4664,-996,14248,-627,-495,-785
2806,2,4772,-964,14180,-601,-444,-832
2816,2,4732,-1020,13944,-600,-432,-899
2826,2,4608,-1096,14080,-604,-435,-960
2836,2,4608,-1080,14200,-600,-418,-1003
2846,2,4480,-1280,14012,-599,-476,-1022
2856,2,4476,-1328,13940,-613,-518,-1062
2866,2,4384,-1256,13936,-609,-602,-1073
2876,2,4488,-1120,13792,-648,-677,-1071
2886,2,4324,-1180,13980,-659,-707,-1071
2896,2,4472,-1168,13688,-719,-744,-1070
2906,2,4584,-1216,13856,-741,-729,-1053
2916,2,4604,-1172,13820,-772,-679,-998
2926,2,4636,-968,13512,-818,-620,-954
2936,2,4548,-776,13540,-887,-570,-913
2946,2,4504,-812,13484,-961,-564,-875
2956,2,4440,-720,13304,-999,-542,-810
2966,2,4496,-696,13360,-1068,-535,-751
2976,2,4520,-772,13208,-1110,-496,-687
2986,2,4664,-884,13292,-1128,-471,-660
2996,2,4632,-1004,13112,-1133,-415,-616
3006,2,4664,-916,13096,-1114,-368,-601
3016,2,4776,-1216,12968,-1080,-326,-580
3026,2,4908,-1228,12972,-1011,-276,-565
3036,2,4968,-1196,13024,-941,-198,-546
3046,2,5024,-1284,12984,-871,-150,-494
3056,2,4952,-1120,12848,-799,-126,-478
3066,2,4916,-1208,12860,-740,-149,-465
3076,2,4840,-1380,12784,-661,-162,-453
3086,2,4776,-1456,12820,-578,-200,-457
3096,2,4812,-1492,12872,-499,-233,-455
3106,2,4768,-1564,13032,-406,-295,-470
3116,2,4892,-1644,13160,-326,-353,-475
3126,2,4900,-1600,13008,-273,-380,-454
3136,2,4824,-1488,13196,-224,-431,-427
3146,2,4852,-1484,13228,-207,-463,-406
3156,2,4924,-1388,12992,-204,-459,-389
3166,2,5012,-1400,13176,-191,-461,-332
3176,2,5016,-1484,13316,-189,-450,-279
3186,2,4920,-1456,13180,-161,-429,-302
3196,2,4952,-1400,13412,-167,-396,-302
3206,2,5008,-1536,13256,-185,-320,-292
3216,2,4964,-1468,13440,-172,-258,-303
3226,2,5032,-1596,13464,-178,-202,-306
3236,2,4992,-1536,13416,-218,-154,-271
3246,2,4948,-1408,13392,-238,-130,-227
3256,2,4940,-1396,13228,-272,-117,-205
3266,2,4864,-1504,13344,-284,-166,-190
