time_ms,label,ax,ay,az,gx,gy,gz
596,2,3036,496,13868,-169,-257,-135
606,2,3296,472,13932,-168,-206,-131
616,2,3184,496,14024,-184,-142,-124
626,2,3004,384,13920,-179,-115,-120
636,2,2888,508,13944,-183,-119,-123
646,2,2848,496,14048,-187,-180,-130
656,2,2840,616,13796,-215,-230,-127
666,2,3004,560,13864,-221,-218,-129
676,2,3052,456,13856,-233,-193,-133
686,2,3068,540,13712,-237,-145,-122
696,2,2996,488,13668,-222,-124,-156
706,2,2940,352,13796,-187,-115,-181
716,2,2896,404,13792,-167,-127,-202
726,2,2776,412,13832,-166,-172,-230
736,2,2796,500,13884,-135,-238,-239
746,2,2840,620,13820,-148,-297,-240
756,2,2824,488,13736,-141,-320,-247
766,2,3076,588,13788,-127,-326,-262
776,2,3128,452,13804,-122,-303,-287
786,2,3124,500,13864,-121,-275,-284
796,2,3060,532,13920,-108,-276,-316
806,2,3076,512,13904,-126,-261,-263
816,2,3004,636,13944,-131,-252,-262
826,2,3076,528,13788,-141,-283,-220
836,2,3256,532,13816,-157,-258,-207
846,2,3172,556,13724,-183,-195,-191
856,2,3296,612,13800,-171,-148,-174
866,2,3248,512,13852,-183,-90,-175
876,2,3064,560,13984,-189,-127,-161
886,2,2996,424,13952,-166,-112,-163
896,2,3140,480,13644,-151,-128,-186
906,2,2856,520,13996,-141,-255,-182
916,2,3040,336,13912,-131,-206,-193
926,2,2736,624,13976,-127,-283,-183
936,2,3152,548,13412,-116,-251,-181
946,2,3156,368,13644,-120,-206,-214
956,2,2996,368,13868,-107,-191,-223
966,2,2912,420,13692,-97,-137,-225
976,2,2820,388,13904,-97,-150,-224
986,2,2880,544,13832,-63,-205,-196
996,2,3012,544,13840,-86,-162,-186
1006,2,2936,488,13840,-53,-237,-200
1016,2,2980,632,13868,-55,-286,-166
1026,2,3052,560,13996,-66,-242,-188
1036,2,3032,552,13904,-68,-289,-247
1046,2,2896,700,13948,-47,-258,-276
1056,2,2820,784,14184,-81,-282,-251
1066,2,2924,908,14068,-109,-363,-261
1076,2,3108,996,13784,-154,-339,-238
1086,2,3216,900,13756,-183,-275,-207
1096,2,3296,724,13688,-216,-231,-200
1106,2,3392,548,13896,-240,-127,-187
1116,2,3428,560,13864,-230,-55,-165
1126,2,3092,548,13876,-224,-47,-165
1136,2,3228,552,13680,-218,-52,-140
1146,2,2996,632,13780,-206,-102,-152
1156,2,3064,608,13820,-191,-182,-157
1166,2,3004,600,13860,-171,-243,-168
1176,2,3180,552,13656,-157,-302,-177
1186,2,3116,528,13664,-149,-328,-181
1196,2,3292,420,13664,-144,-289,-164
1206,2,3280,544,13672,-124,-248,-153
1216,2,3364,368,13592,-122,-186,-175
1226,2,3304,456,13904,-115,-165,-203
1236,2,3028,504,13612,-107,-181,-184
1246,2,2936,424,13896,-106,-214,-169
1256,2,2920,532,13784,-111,-245,-135
1266,2,2912,592,13632,-121,-286,-119
1276,2,3224,596,13884,-141,-269,-92
1286,2,3264,676,13664,-153,-225,-95
1296,2,3264,544,13660,-150,-127,-89
1306,2,3172,580,13852,-140,-103,-93
1316,2,3116,444,13920,-160,-29,-97
1326,2,2900,496,13948,-130,-105,-111
1336,2,2908,668,13912,-112,-146,-106
1346,2,2892,608,13936,-141,-242,-119
1356,2,2920,712,13944,-167,-293,-117
1366,2,3036,596,13968,-164,-288,-130
1376,2,3196,692,13928,-167,-236,-125
1386,2,3160,584,14032,-166,-210,-149
1396,2,3228,488,13964,-161,-157,-167
1406,2,3156,548,14160,-189,-129,-199
