time_ms,label,ax,ay,az,gx,gy,gz
616,2,4596,-988,13456,90,-208,7
626,2,4664,-1120,13436,115,-174,6
636,2,4620,-1108,13400,165,-138,-15
646,2,4428,-996,13384,200,-173,-28
656,2,4524,-984,13276,219,-243,-24
666,2,4456,-836,13316,249,-326,-6
676,2,4580,-692,13572,230,-417,-17
686,2,4604,-580,13516,212,-524,55
696,2,4780,-448,13384,180,-551,118
706,2,4872,-596,13668,137,-559,144
716,2,5068,-744,13340,148,-553,207
726,2,4972,-920,13424,149,-498,240
736,2,4988,-944,13648,177,-452,261
746,2,4780,-948,13692,218,-417,247
756,2,4808,-728,13916,276,-391,217
766,2,4728,-664,13984,313,-332,213
776,2,4696,-576,13952,325,-267,242
786,2,4796,-532,13812,349,-207,292
796,2,4764,-496,13896,341,-166,317
806,2,4668,-448,13776,324,-105,333
816,2,4604,-472,13796,340,-78,366
826,2,4456,-188,13784,320,-113,399
836,2,4260,-184,13904,282,-150,440
846,2,4184,36,13872,212,-227,492
856,2,4148,312,13884,144,-299,519
866,2,4116,520,13732,77,-324,584
876,2,4332,400,13472,9,-329,627
886,2,4332,240,13652,-51,-286,662
896,2,4028,336,13520,-85,-215,656
906,2,4056,216,13724,-124,-208,628
916,2,4104,172,13756,-149,-181,592
926,2,4124,-16,13696,-143,-112,558
936,2,3928,-124,13704,-146,-72,532
946,2,3968,-68,13552,-151,-56,513
956,2,3872,-172,13500,-163,-62,466
966,2,3884,-312,13304,-167,-79,419
976,2,3936,-336,13276,-157,-107,377
986,2,3956,-340,13172,-171,-146,343
996,2,3956,-452,13316,-161,-193,293
1006,2,3976,-516,13144,-142,-195,244
1016,2,4172,-516,13144,-139,-191,200
1026,2,4076,-636,13276,-117,-144,151
1036,2,4168,-668,13232,-90,-104,108
1046,2,4188,-656,13544,-57,-116,55
1056,2,4184,-536,13412,-67,-136,19
1066,2,4000,-548,13420,-64,-200,-25
1076,2,4116,-480,13668,-72,-241,-48
1086,2,4180,-560,13804,-90,-272,-88
1096,2,4304,-580,13844,-86,-301,-105
1106,2,4384,-620,13560,-111,-291,-103
1116,2,4356,-508,13884,-112,-306,-109
1126,2,4444,-588,13916,-111,-275,-135
1136,2,4648,-632,13916,-144,-249,-128
1146,2,4520,-536,14088,-167,-189,-144
1156,2,4604,-452,14108,-182,-156,-134
1166,2,4628,-372,13956,-206,-125,-108
1176,2,4676,-260,13988,-251,-86,-96
1186,2,4460,-352,14068,-298,-63,-88
1196,2,4440,-352,13980,-312,-73,-84
1206,2,4572,-560,13900,-325,-74,-95
1216,2,4532,-496,14032,-329,-56,-102
1226,2,4584,-600,13944,-341,-42,-87
1236,2,4460,-460,13976,-337,-27,-87
1246,2,4504,-512,13820,-339,-32,-87
1256,2,4536,-544,13864,-324,-35,-83
1266,2,4520,-704,13700,-302,-39,-72
1276,2,4592,-584,13656,-304,-62,-49
1286,2,4524,-544,13688,-312,-94,-25
1296,2,4456,-624,13444,-291,-131,-19
1306,2,4472,-592,13544,-243,-159,-18
1316,2,4428,-564,13580,-221,-219,-11
1326,2,4384,-532,13556,-228,-239,-19
1336,2,4260,-524,13540,-228,-258,-20
1346,2,4352,-500,13460,-201,-259,-18
1356,2,4332,-496,13556,-212,-235,-18
1366,2,4408,-476,13572,-210,-196,6
1376,2,4364,-460,13460,-230,-170,18
1386,2,4280,-428,13556,-221,-144,36
1396,2,4372,-644,13476,-221,-127,55
1406,2,4264,-572,13512,-216,-119,62
1416,2,4248,-480,13492,-245,-115,63
1426,2,4156,-476,13600,-218,-138,49
1436,2,4200,-516,13424,-194,-184,25
1446,2,4236,-440,13588,-213,-189,18
1456,2,4152,-568,13580,-200,-162,32
1466,2,4280,-456,13564,-199,-146,32
1476,2,4236,-352,13556,-191,-132,13
1486,2,4236,-456,13528,-182,-98,5
1496,2,4372,-536,13476,-178,-82,14
