time_ms,label,ax,ay,az,gx,gy,gz
1746,2,4312,-88,13504,-150,-85,-120
1756,2,4192,-140,13688,-140,-62,-131
1766,2,3944,-88,13504,-123,-93,-143
1776,2,3944,56,13508,-107,-171,-143
1786,2,3808,40,13484,-104,-247,-142
1796,2,3884,48,13684,-119,-327,-137
1806,2,4092,32,13544,-126,-343,-128
1816,2,4196,120,13772,-130,-324,-120
1826,2,4268,96,13596,-131,-268,-107
1836,2,4408,96,13588,-149,-191,-103
1846,2,4268,-24,13576,-176,-131,-91
1856,2,4112,-116,13648,-160,-79,-79
1866,2,4028,-100,13612,-157,-73,-90
1876,2,3940,-44,13624,-158,-88,-83
1886,2,4116,-68,13512,-160,-111,-84
1896,2,4012,-8,13524,-151,-141,-70
1906,2,4040,-124,13416,-168,-148,-82
1916,2,4188,-36,13624,-151,-134,-96
1926,2,4168,-120,13416,-132,-98,-99
1936,2,4124,-144,13396,-120,-38,-107
1946,2,4212,-260,13172,-124,-18,-121
1956,2,4068,-232,13492,-112,-7,-142
1966,2,4048,-128,13620,-75,-47,-153
1976,2,3912,-176,13492,-81,-112,-162
1986,2,3956,-92,13568,-65,-124,-165
1996,2,3980,-252,13564,-65,-191,-159
2006,2,3908,-156,13732,-79,-211,-160
2016,2,4008,-60,13796,-95,-220,-202
2026,2,4064,20,13856,-97,-223,-203
2036,2,4132,-8,13868,-130,-147,-178
2046,2,3984,68,13772,-136,-77,-161
2056,2,4212,104,13952,-184,-25,-173
2066,2,4056,160,14004,-208,25,-199
2076,2,3984,168,14168,-257,16,-198
2086,2,3888,232,14092,-326,9,-196
2096,2,3908,156,14368,-386,-19,-193
2106,2,3916,208,14364,-469,-56,-196
2116,2,4100,336,14524,-579,-33,-156
2126,2,4180,320,14804,-741,87,-98
2136,2,4612,396,14960,-951,301,-43
2146,2,4552,364,15324,-1199,513,27
2156,2,4484,344,15776,-1483,739,76
2166,2,6160,-1756,8692,-1041,1601,74
2176,2,-10084,-5896,25712,-5174,-183,4240
2186,2,7560,7900,26052,4258,-4430,-1503
2196,2,-2864,7448,7604,460,-1735,-1145
2206,2,2080,-10780,17508,1149,3640,-351
2216,2,5492,-4652,17876,1973,4584,971
2226,2,3336,-496,17220,1343,4884,92
2236,2,2608,1952,17520,870,3853,-851
2246,2,3140,2508,15900,727,2435,-575
2256,2,2676,1740,14576,486,1837,-210
2266,2,2604,364,13280,505,1799,58
2276,2,2596,-184,13176,626,1568,311
2286,2,1964,-52,13736,702,1566,369
2296,2,1368,500,15164,718,1573,322
2306,2,1012,952,16640,645,1357,260
2316,2,848,764,18024,459,703,245
2326,2,1112,524,18388,122,-106,327
2336,2,1964,540,18360,-210,-889,554
2346,2,2220,296,17548,-491,-1637,887
2356,2,2336,388,16344,-721,-2042,1065
2366,2,2696,320,15464,-890,-2676,1075
2376,2,3992,588,14748,-1042,-2845,999
2386,2,5596,556,14696,-1144,-2318,742
2396,2,6052,260,14820,-1145,-1566,476
2406,2,5400,192,14472,-1101,-654,356
2416,2,4352,292,14288,-1079,57,327
2426,2,3524,316,13860,-1093,366,322
2436,2,2852,184,13532,-1067,442,308
2446,2,2272,-144,13252,-996,273,282
2456,2,1888,-424,12864,-905,-37,256
2466,2,1752,-548,12848,-791,-397,228
2476,2,1680,-636,12972,-663,-781,225
2486,2,1900,-608,12916,-540,-1059,220
2496,2,2160,-460,13064,-406,-1190,200
2506,2,2396,-512,12944,-304,-1186,94
2516,2,2592,-596,13020,-200,-1153,21
2526,2,2388,-448,13128,-130,-1132,-45
2536,2,2392,-268,13044,-83,-1113,-111
2546,2,2380,-268,13252,-57,-1114,-179
2556,2,2300,-288,13228,-28,-1207,-231
2566,2,2220,-284,13204,-19,-1297,-305
2576,2,2212,-372,13440,-11,-1443,-348
2586,2,2436,-192,13660,-68,-1598,-393
2596,2,2640,-236,13520,-136,-1642,-338
2606,2,3076,-212,13432,-212,-1586,-277
2616,2,3472,-196,13372,-252,-1382,-235
2626,2,3788,-344,13268,-273,-1072,-203
2636,2,4008,-476,13228,-255,-733,-199
2646,2,4136,-412,13352,-221,-398,-228
2656,2,3996,-424,13512,-212,-135,-269
2666,2,3772,-352,13656,-205,20,-305
2676,2,3384,-404,13728,-188,23,-356
2686,2,3136,-144,13680,-204,-128,-368
2696,2,3180,-268,13652,-206,-280,-349
2706,2,3252,-376,13576,-201,-477,-347
2716,2,3556,-456,13588,-175,-559,-334
2726,2,3852,-508,13596,-128,-603,-362
2736,2,4104,-552,13644,-91,-547,-390
2746,2,4104,-580,13716,-37,-431,-406
2756,2,4084,-468,13532,13,-343,-420
2766,2,3952,-304,13756,57,-299,-445
2776,2,3928,-228,13808,87,-338,-462
2786,2,3828,-220,13872,94,-398,-446
2796,2,3736,-80,14020,68,-462,-408
2806,2,3940,40,13944,29,-525,-349
2816,2,4012,-72,13852,-1,-573,-323
2826,2,4168,-100,13864,-11,-585,-289
2836,2,4148,188,13804,-53,-559,-227
2846,2,4212,204,13912,-108,-537,-192
2856,2,4212,268,14016,-134,-511,-130
2866,2,4060,240,13988,-177,-468,-100
2876,2,4156,200,13988,-207,-447,-35
2886,2,4060,196,14032,-236,-427,8
2896,2,4024,260,13944,-247,-389,40
2906,2,3888,232,13816,-275,-397,44
2916,2,3816,260,13992,-279,-391,46
2926,2,3920,228,14044,-287,-389,46
2936,2,3884,96,13844,-266,-412,19
2946,2,3824,172,14028,-282,-410,10
2956,2,3864,192,13980,-275,-440,16
2966,2,3840,212,13984,-317,-488,41
2976,2,3832,192,13916,-372,-478,85
2986,2,3908,-136,13812,-386,-510,113
2996,2,3904,-276,13728,-421,-506,122
3006,2,4124,-348,13648,-421,-445,119
3016,2,4184,-444,13500,-403,-328,117
3026,2,4308,-600,13636,-379,-192,77
3036,2,4240,-708,13456,-346,-55,6
3046,2,3976,-768,13476,-289,30,-77
3056,2,3824,-892,13476,-254,39,-175
3066,2,3732,-1076,13632,-206,-13,-273
3076,2,3528,-1116,13696,-151,-112,-347
3086,2,3424,-1276,13728,-118,-253,-428
3096,2,3448,-1140,13776,-95,-377,-450
3106,2,3560,-1068,13760,-86,-525,-453
3116,2,3600,-1012,13492,-84,-641,-438
3126,2,3652,-968,13848,-84,-739,-424
3136,2,3992,-880,13672,-123,-752,-437
3146,2,4120,-796,13720,-171,-683,-420
3156,2,4276,-612,13448,-219,-552,-390
3166,2,4200,-592,13636,-274,-446,-340
3176,2,4032,-396,13732,-310,-353,-298
3186,2,3932,-260,13664,-358,-324,-256
3196,2,4016,-208,13708,-395,-295,-228
3206,2,4048,-308,13512,-449,-268,-206
3216,2,4200,-136,13480,-490,-220,-183
3226,2,4244,-296,13536,-495,-143,-138
3236,2,4172,-348,13404,-515,-64,-128
3246,2,4084,-348,13364,-507,-15,-137
3256,2,4140,-304,13468,-513,18,-143
3266,2,4000,-348,13424,-502,-24,-166
