time_ms,label,ax,ay,az,gx,gy,gz
556,2,5396,228,13268,-211,-198,-49
566,2,5400,172,13328,-237,-181,-53
576,2,5420,-28,13368,-250,-135,-37
586,2,5452,36,13404,-247,-115,-45
596,2,5356,104,13328,-248,-106,-69
606,2,5408,76,13456,-255,-102,-76
616,2,5472,116,13252,-227,-100,-82
626,2,5380,104,13352,-240,-103,-84
636,2,5336,56,13168,-242,-104,-74
646,2,5288,72,13308,-262,-112,-74
656,2,5516,68,13224,-258,-109,-67
666,2,5436,-48,13364,-241,-86,-82
676,2,5332,-12,13164,-215,-80,-87
686,2,5372,-64,13324,-211,-76,-106
696,2,5308,-44,13208,-173,-82,-142
706,2,5276,-100,13200,-134,-97,-153
716,2,5176,-24,13320,-137,-135,-181
726,2,5160,124,13364,-121,-174,-184
736,2,5224,140,13192,-102,-209,-188
746,2,5212,120,13492,-126,-236,-163
756,2,5424,76,13372,-112,-194,-167
766,2,5376,40,13364,-117,-149,-163
776,2,5400,140,13428,-105,-112,-190
786,2,5296,124,13308,-91,-83,-201
796,2,5316,108,13464,-108,-96,-207
806,2,5296,292,13288,-119,-105,-233
816,2,5284,224,13296,-121,-153,-225
826,2,5328,316,13320,-139,-207,-211
836,2,5388,268,13472,-148,-212,-196
846,2,5420,128,13324,-166,-199,-175
856,2,5492,276,13356,-184,-178,-143
866,2,5568,268,13212,-167,-144,-128
876,2,5524,228,13404,-174,-109,-98
886,2,5552,200,13560,-157,-70,-82
896,2,5456,324,13192,-162,-59,-69
906,2,5368,272,13380,-167,-49,-70
916,2,5336,156,13464,-155,-43,-68
926,2,5240,280,13264,-167,-42,-78
936,2,5348,236,13288,-157,-83,-66
946,2,5396,324,13392,-149,-73,-83
956,2,5280,160,13240,-137,-58,-61
966,2,5440,148,13120,-133,-33,-60
976,2,5428,96,13272,-102,-19,-67
986,2,5336,56,13336,-92,-8,-78
996,2,5260,128,13220,-80,-11,-90
1006,2,5204,32,13344,-74,-29,-76
1016,2,5080,196,13236,-64,-60,-75
1026,2,5196,224,13260,-77,-73,-50
1036,2,5212,196,13220,-62,-93,-27
1046,2,5280,92,13096,-63,-55,11
1056,2,5320,92,13212,-62,14,29
1066,2,5408,8,13308,-49,67,39
1076,2,5284,-24,13484,-6,124,-2
1086,2,5208,24,13468,17,140,-39
1096,2,5084,80,13552,38,125,-104
1106,2,4920,36,13532,27,35,-125
1116,2,4824,220,13384,13,-22,-134
1126,2,4784,280,13500,-13,-117,-134
1136,2,4816,224,13416,-16,-202,-139
1146,2,4988,264,13488,-34,-245,-151
1156,2,5000,152,13584,-37,-241,-157
1166,2,5152,244,13504,-44,-196,-170
1176,2,5220,172,13408,-58,-145,-204
1186,2,5212,252,13368,-70,-107,-205
1196,2,5212,328,13432,-91,-91,-213
1206,2,5076,332,13296,-111,-98,-208
1216,2,4980,304,13364,-120,-112,-182
1226,2,5092,96,13412,-131,-132,-186
1236,2,5088,204,13540,-155,-151,-171
1246,2,5252,136,13292,-142,-146,-181
1256,2,5204,256,13364,-135,-142,-171
1266,2,5188,260,13452,-146,-140,-177
1276,2,5160,172,13348,-142,-140,-176
1286,2,5192,240,13240,-155,-162,-173
1296,2,5140,308,13156,-181,-168,-149
1306,2,5160,356,13196,-204,-159,-106
1316,2,5108,272,13116,-247,-158,-57
1326,2,5400,240,13252,-254,-82,-6
1336,2,5488,72,13116,-275,47,2
1346,2,5300,-88,13092,-264,157,-14
1356,2,5240,-128,13256,-245,208,-62
1366,2,5060,-92,13588,-224,202,-86
1376,2,4796,-140,13492,-196,110,-107
1386,2,4820,-136,13568,-193,6,-99
1396,2,4776,-52,13388,-175,-144,-92
1406,2,4820,4,13616,-142,-258,-93
1416,2,5024,32,13368,-119,-302,-104
1426,2,5160,16,13620,-99,-288,-116
1436,2,5128,100,13596,-95,-229,-135
1446,2,5080,344,13436,-51,-185,-170
1456,2,5144,300,13392,-66,-179,-207
1466,2,5088,356,13648,-70,-205,-229
1476,2,5056,400,13700,-84,-246,-203
1486,2,5112,348,13540,-111,-266,-165
1496,2,5268,540,13656,-124,-297,-140
1506,2,5340,540,13692,-159,-282,-100
1516,2,5388,496,13612,-172,-240,-54
1526,2,5452,480,13640,-191,-183,-14
1536,2,5552,376,13524,-195,-106,40
1546,2,5452,240,13528,-150,-38,71
1556,2,5512,212,13320,-119,38,90
1566,2,5408,64,13200,-85,63,104
1576,2,5168,20,13360,-36,67,105
1586,2,5080,48,13320,24,114,93
1596,2,5148,124,13448,87,172,101
1606,2,5072,40,13244,125,131,89
1616,2,4980,256,13372,135,136,77
1626,2,4724,304,13624,142,46,70
1636,2,4696,304,13480,145,-61,85
1646,2,4544,204,13444,123,-170,107
1656,2,4656,396,13476,97,-284,115
1666,2,4612,444,13560,57,-335,118
1676,2,4736,308,13544,8,-340,114
1686,2,4736,216,13448,-13,-324,100
1696,2,4928,240,13504,-50,-271,98
1706,2,4660,228,13464,-74,-218,97
1716,2,4644,344,13660,-93,-177,90
1726,2,4756,344,13356,-148,-166,61
1736,2,4816,320,13376,-195,-154,22
1746,2,4740,352,13624,-233,-154,-12
1756,2,4788,316,13416,-301,-155,-34
1766,2,4756,380,13356,-343,-168,-42
1776,2,4948,284,13176,-399,-180,-74
1786,2,5012,272,13076,-435,-133,-113
1796,2,5248,252,13072,-457,-58,-157
1806,2,5164,32,12884,-478,30,-189
1816,2,5252,-200,12896,-449,105,-249
1826,2,5096,-268,12844,-437,151,-279
1836,2,4952,-424,13008,-419,157,-304
1846,2,4712,-320,13060,-376,96,-307
1856,2,4804,-224,13004,-358,-8,-312
1866,2,4832,-132,13040,-326,-97,-278
1876,2,4904,-148,13032,-308,-135,-260
1886,2,5024,-44,13244,-271,-142,-257
1896,2,5028,-164,13228,-257,-112,-255
1906,2,5032,-120,13436,-222,-46,-253
1916,2,4896,28,13584,-203,-32,-236
1926,2,4828,152,13440,-211,-45,-218
1936,2,4856,400,13696,-228,-78,-191
1946,2,4784,484,13720,-245,-122,-185
1956,2,4780,452,13716,-253,-159,-185
1966,2,4792,676,13508,-271,-146,-214
1976,2,4860,644,13792,-281,-101,-217
1986,2,4820,512,13608,-282,-51,-225
1996,2,4860,524,13564,-280,-41,-247
2006,2,4912,468,13712,-307,-32,-267
2016,2,4836,436,13660,-282,-12,-276
2026,2,4792,296,13564,-270,-35,-265
2036,2,4784,200,13524,-233,-59,-235
2046,2,4908,232,13536,-216,-71,-204
2056,2,4908,256,13648,-167,-91,-176
2066,2,4944,144,13512,-137,-96,-141
2076,2,5116,32,13408,-84,-101,-138
2086,2,5032,-64,13424,-59,-90,-120
2096,2,4980,180,13424,-38,-100,-87
2106,2,5000,80,13500,-4,-121,-77
2116,2,4916,128,13524,5,-168,-54
2126,2,4888,108,13496,21,-192,-41
2136,2,4724,156,13592,33,-225,-22
2146,2,4772,128,13660,29,-247,1
2156,2,4772,192,13528,30,-264,6
2166,2,4812,348,13604,27,-272,14
2176,2,4852,292,13580,-10,-241,36
2186,2,4824,272,13532,-32,-206,44
2196,2,4692,240,13424,-52,-145,67
2206,2,4932,272,13524,-63,-104,68
2216,2,4792,228,13292,-98,-58,78
2226,2,4748,92,13344,-107,-32,54
2236,2,4584,16,13592,-105,-36,33
2246,2,4524,-8,13624,-96,-66,33
2256,2,4556,12,13456,-91,-118,11
2266,2,4652,12,13416,-118,-193,7
2276,2,4732,-68,13448,-129,-199,-3
2286,2,4904,-100,13448,-126,-172,6
2296,2,4888,-84,13536,-141,-93,1
2306,2,4932,-100,13352,-159,10,12
2316,2,4896,-244,13560,-141,96,8
2326,2,4600,-180,13680,-155,92,-27
2336,2,4572,-204,13812,-151,34,-82
2346,2,4300,4,13912,-144,-94,-155
2356,2,4244,68,14020,-167,-192,-212
2366,2,4340,44,13952,-195,-240,-243
2376,2,4348,140,14012,-253,-293,-289
2386,2,4476,280,14300,-318,-323,-327
2396,2,4536,524,14716,-447,-314,-358
2406,2,4744,424,15040,-591,-243,-410
2416,2,4840,540,15692,-793,-232,-427
2426,2,4904,552,16144,-1041,-160,-450
2436,2,4640,592,16476,-1307,-115,-506
2446,2,22500,-13916,-32768,-9859,32767,-651
2456,2,11164,2200,32767,6593,-7022,792
2466,2,-14520,18684,3644,1124,4431,8
2476,2,12888,-8460,19044,-9,1626,-722
2486,2,2672,-5840,21160,1840,2780,231
2496,2,2812,-616,18452,653,2531,458
2506,2,4560,1488,19536,-175,4,-97
2516,2,5424,1756,17708,-250,-1186,-431
2526,2,5136,1284,14524,-557,-1190,-93
2536,2,4364,32,13116,-586,-560,309
